Table S2H. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 72hpi.,,,,,,,,
,,,Organelle fraction,,,,,
Q01970,PLCB3,Homo sapiens (Human),1,0.760481253,0.281568225,0.234593514,0.011452396,0
Q01974,ROR2,Homo sapiens (Human),1,0.655271735,0.385945302,0.199870811,0.00396705,0
Q01995,TAGLN,Homo sapiens (Human),1,0.862785449,0.232728367,0.140288065,0,0.006246784
Q02218,OGDH,Homo sapiens (Human),0,0.125310606,0.274308198,1,0.082627727,0.056640231
Q02252,ALDH6A1,Homo sapiens (Human),0,0.118136018,0.26669155,1,0.079666386,0.031609761
Q02543,RPL18A,Homo sapiens (Human),0.663793161,0.830129088,0.874789831,1,0,0.03446021
Q02750,MAP2K1,Homo sapiens (Human),0.865529815,1,0.366127996,0.346270892,0,0.03178029
Q02790,FKBP4,Homo sapiens (Human),1,0.835244631,0.2439894,0.135762052,0,0.043582639
Q02809,PLOD1,Homo sapiens (Human),0.072271832,0.670914284,1,0.8944712,0.009417688,0
Q02818,NUCB1,Homo sapiens (Human),0.163766461,1,0.48587349,0.251045181,0.001864896,0
Q02878,RPL6,Homo sapiens (Human),0.444067321,0.658082407,0.763671178,1,0.065335593,0
Q02952,AKAP12,Homo sapiens (Human),1,0.846336699,0.313843474,0.165827996,0,0.017647647
Q02978,SLC25A11,Homo sapiens (Human),0,0.14500957,0.266319784,1,0.048140752,0.029688077
Q03001,DST,Homo sapiens (Human),1,0.712171031,0.718999478,0.48666928,0,0.023296192
Q03135,CAV1,Homo sapiens (Human),0.652346513,1,0.748835488,0.287370112,0.022372718,0
Q03405,#N/A,#N/A,0.988655585,1,0.656302274,0.407839715,0.018110056,0
Q03518,TAP1,Homo sapiens (Human),0.36167176,1,0.668279611,0.50562665,0.003597102,0
Q04446,GBE1,Homo sapiens (Human),0.901381651,1,0.382270248,0.246113826,0.003744914,0
Q04637,EIF4G1,Homo sapiens (Human),1,0.883651777,0.352804121,0.300029668,0.029754174,0
Q04656,ATP7A,Homo sapiens (Human),0.474174983,1,0.544536718,0.292036607,0.031497472,0
Q04760,GLO1,Homo sapiens (Human),1,0.936415844,0.270404489,0.280316486,0.02343084,0
Q04771,ACVR1,Homo sapiens (Human),0.982077872,1,0.487822286,0.238830308,0.034695363,0
P52895,AKR1C2,Homo sapiens (Human),0.658711791,1,0.275730673,0.162375759,0,0.008602759
Q04837,SSBP1,Homo sapiens (Human),0,0.139629653,0.27505927,1,0.063807223,0.042590755
Q04917,YWHAH,Homo sapiens (Human),1,0.753806428,0.214726792,0.138253519,0.000306311,0
Q05682-5,CALD1,Homo sapiens (Human),1,0.633231658,0.233589225,0.215131082,0,0.006842693
Q06124,PTPN11,Homo sapiens (Human),1,0.909638647,0.409374678,0.258424612,0.021297662,0
Q06136,KDSR,Homo sapiens (Human),0.453382663,1,0.628984693,0.442799851,0.02852783,0
Q06210,GFPT1,Homo sapiens (Human),1,0.958043255,0.328107389,0.294179344,0,0.016474495
Q06323,PSME1,Homo sapiens (Human),1,0.77975712,0.227173316,0.118747133,0.011320976,0
Q06481,APLP2,Homo sapiens (Human),0.289723205,1,0.505598659,0.270113756,0,0.014806237
Q06830,PRDX1,Homo sapiens (Human),1,0.976561245,0.238807364,0.130538981,0,0.016801693
Q07020,RPL18,Homo sapiens (Human),0.464638834,0.786488879,1,0.913375688,0,0.051492737
Q07065,CKAP4,Homo sapiens (Human),0.001708764,0.358839851,0.964373605,1,0.002989163,0
Q07157,TJP1,Homo sapiens (Human),1,0.707353391,0.404405332,0.254677343,0,0.028209948
Q07812,BAX,Homo sapiens (Human),0.705638063,0.901552817,0.411491981,1,0.159954804,0
Q07817,BCL2L1,Homo sapiens (Human),0.006934762,0.259727309,0.401493091,1,0.058112835,0
Q07866,KLC1,Homo sapiens (Human),1,0.848428959,0.308601521,0.261824589,0.004136777,0
Q07954,LRP1,Homo sapiens (Human),0.32903919,1,0.514891117,0.250788614,0.010667889,0
Q07960,ARHGAP1,Homo sapiens (Human),1,0.949653529,0.310178794,0.221500681,0.022013773,0
P16298,PPP3CB,Homo sapiens (Human),1,0.866518725,0.27546292,0.178769636,0,0.016701846
Q08257,CRYZ,Homo sapiens (Human),0.031072598,0.196532799,0.285057697,1,0.037427259,0
Q08378,GOLGA3,Homo sapiens (Human),0.90227714,1,0.493101236,0.342462369,0.019244825,0
Q08380,LGALS3BP,Homo sapiens (Human),0.183621236,1,0.686405521,0.383163544,0,0.020177106
Q08426,EHHADH,Homo sapiens (Human),0.084840275,0.483007707,0.421223824,1,0.295282454,0
Q08431,MFGE8,Homo sapiens (Human),0.222840588,1,0.417982136,0.162139547,0.009480578,0
Q08554,DSC1,Homo sapiens (Human),0,0.096365753,0.186559845,1,0.1972163,0.01349056
Q08722,CD47,Homo sapiens (Human),1,0.968105012,0.563843308,0.257068623,0,0.023028645
Q09666,AHNAK,Homo sapiens (Human),1,0.509870445,0.214737001,0.150316715,0,0.006681188
Q10471,GALNT2,Homo sapiens (Human),0.123515853,1,0.383739372,0.108560287,0,0.004431843
Q10472,GALNT1,Homo sapiens (Human),0.20801677,1,0.340859623,0.128957435,0.015269401,0
Q10567,AP1B1,Homo sapiens (Human),0.771370736,1,0.434174973,0.242008166,0,0.033355129
Q10588,BST1,Homo sapiens (Human),1,0.847723088,0.426936959,0.200602569,0.019162021,0
Q10713,PMPCA,Homo sapiens (Human),0,0.132863921,0.276133824,1,0.053157343,0.037783381
Q11201,ST3GAL1,Homo sapiens (Human),0.21344479,1,0.385154691,0.190829266,0,0.017801091
Q12765,SCRN1,Homo sapiens (Human),1,0.955857127,0.302289845,0.193878641,0,0.023443774
Q12791,KCNMA1,Homo sapiens (Human),0.7463973,1,0.579016433,0.282306284,0.044870764,0
Q12797,ASPH,Homo sapiens (Human),0.164561014,0.806325207,1,0.904320116,0.012279598,0
Q12846,STX4,Homo sapiens (Human),1,0.801523371,0.526509228,0.291618007,0,0.00303513
Q12849,GRSF1,Homo sapiens (Human),0,0.112083439,0.263292986,1,0.045270788,0.036003719
Q12884,FAP,Homo sapiens (Human),0.722195086,1,0.604127472,0.263093064,0,0.000205612
Q12906,ILF3,Homo sapiens (Human),0.591185545,1,0.519627393,0.4803197,0.18394882,0
Q12907,LMAN2,Homo sapiens (Human),0.218100555,1,0.5595089,0.400959359,0.023164614,0
Q12931,TRAP1,Homo sapiens (Human),0,0.128480195,0.278856305,1,0.075777673,0.073342247
Q12959,DLG1,Homo sapiens (Human),1,0.710652212,0.398996403,0.253685737,0.012115945,0
Q12979,ABR,Homo sapiens (Human),0.921781974,1,0.301041891,0.203874714,0,0.026070949
Q12983,BNIP3,Homo sapiens (Human),0.136197747,0.345821427,0.307046489,1,0,0.01374629
Q13011,ECH1,Homo sapiens (Human),0,0.125259779,0.234278728,1,0.134740304,0.107877647
Q13045,FLII,Homo sapiens (Human),1,0.61502434,0.330704496,0.294199732,0.003074939,0
Q13084,MRPL28,Homo sapiens (Human),0.29400507,0.558318847,0.495532432,1,0.068518484,0
Q13098,GPS1,Homo sapiens (Human),0.887459853,1,0.333231199,0.245315578,0,0.015953067
Q13136,PPFIA1,Homo sapiens (Human),1,0.736305597,0.623777605,0.515381311,0,0.002853708
Q13162,PRDX4,Homo sapiens (Human),0.372413301,1,0.840355638,0.575774703,0.041998796,0
Q13190,STX5,Homo sapiens (Human),0.345225071,1,0.434502734,0.305151007,0,0.014397203
Q13200,PSMD2,Homo sapiens (Human),1,0.970569134,0.376436346,0.289893661,0.02401373,0
Q13217,DNAJC3,Homo sapiens (Human),0.251366039,1,0.901902674,0.623404459,0.011492215,0
Q13228,SELENBP1,Homo sapiens (Human),0.762441261,1,0.362600759,0.141294832,0,0.015717632
Q13232,NME3,Homo sapiens (Human),0.008201974,0.235057197,0.347274614,1,0.122910338,0
Q13277,STX3,Homo sapiens (Human),0.843998967,1,0.505418833,0.223841493,0,0.014577169
Q13283,G3BP1,Homo sapiens (Human),1,0.840222817,0.499944771,0.47978906,0,0.008923907
Q13308,PTK7,Homo sapiens (Human),1,0.710590001,0.373968133,0.22238474,0.014104055,0
Q13336,SLC14A1,Homo sapiens (Human),1,0.884052251,0.540956248,0.34612099,0.04124929,0
Q13347,EIF3I,Homo sapiens (Human),1,0.857466018,0.275284308,0.234885685,0.054554664,0
Q13405,MRPL49,Homo sapiens (Human),0,0.103850776,0.248093032,1,0.101417879,0.090739055
Q13409,DYNC1I2,Homo sapiens (Human),1,0.96363543,0.44232572,0.39639644,0,0.049510946
Q13418,ILK,Homo sapiens (Human),1,0.549624835,0.303793872,0.221683665,0,0.004601742
Q13423,NNT,Homo sapiens (Human),0,0.150685389,0.295912046,1,0.058510882,0.068205607
Q13425,SNTB2,Homo sapiens (Human),1,0.67066442,0.585880498,0.389583709,0.058810625,0
Q13443,ADAM9,Homo sapiens (Human),0.68953682,1,0.504055998,0.261477197,0,0.007249284
Q13445,TMED1,Homo sapiens (Human),0.348223243,1,0.656765499,0.439604461,0,0.024430189
Q13449,LSAMP,Homo sapiens (Human),1,0.807286952,0.49905464,0.230241159,0,0.015306537
Q13459,MYO9B,Homo sapiens (Human),1,0.761754095,0.578465017,0.508684929,0.038781086,0
Q13464,ROCK1,Homo sapiens (Human),1,0.789899678,0.275651223,0.179698111,0,0.006593326
Q13488,TCIRG1,Homo sapiens (Human),0.337445678,1,0.520320632,0.177765729,0,0.004977561
Q13492,PICALM,Homo sapiens (Human),1,0.615444155,0.480492754,0.342843062,0.016339626,0
Q13505,MTX1,Homo sapiens (Human),0.006530058,0.136242578,0.310776456,1,0,0.00567883
Q13510,ASAH1,Homo sapiens (Human),0.154060401,1,0.695193878,0.270160213,0,0.016168161
Q13557,CAMK2D,Homo sapiens (Human),1,0.760981576,0.253496984,0.230255714,0,0.035346735
Q13561,DCTN2,Homo sapiens (Human),1,0.701717473,0.298492614,0.23560596,0,0.011839165
Q13563,PKD2,Homo sapiens (Human),0.461100841,1,0.732043798,0.585330212,0.032039213,0
Q13586,STIM1,Homo sapiens (Human),0.3318986,0.932379619,1,0.721169008,0.084712786,0
Q13618,CUL3,Homo sapiens (Human),1,0.699571809,0.38254922,0.303734331,0.007018075,0
Q13625,TP53BP2,Homo sapiens (Human),1,0.753032056,0.341397587,0.294748789,0.020403411,0
Q13636,RAB31,Homo sapiens (Human),0.737309355,1,0.535957908,0.452497707,0,0.012183756
Q13637,RAB32,Homo sapiens (Human),0.752439922,1,0.519041075,0.438682339,0.027681499,0
Q13641,TPBG,Homo sapiens (Human),0.905591441,1,0.479639813,0.229825043,0.014620175,0
Q13642,FHL1,Homo sapiens (Human),0.979502318,1,0.253431819,0.195486911,0,0.019259028
Q13724,MOGS,Homo sapiens (Human),0.096385071,0.621932843,0.977169751,1,0.101415485,0
Q13740,ALCAM,Homo sapiens (Human),1,0.889016848,0.429119297,0.192029158,0.002349405,0
Q13813,SPTAN1,Homo sapiens (Human),0.894442523,0.599895941,1,0.514477289,0.009770061,0
Q13873,BMPR2,Homo sapiens (Human),0.69772848,1,0.489204482,0.239176689,0,0.030877152
Q13885,TUBB2A,Homo sapiens (Human),1,0.782035969,0.211120472,0.156892002,0.012192565,0
Q14019,COTL1,Homo sapiens (Human),0.842192083,1,0.218409504,0.114778539,0,0.008232355
Q14108,SCARB2,Homo sapiens (Human),0.242995172,1,0.55791626,0.170448523,0,0.016638588
Q14118,DAG1,Homo sapiens (Human),0.94395331,1,0.702727519,0.439309037,0,0.010413634
Q14126,DSG2,Homo sapiens (Human),1,0.64292174,0.332371806,0.235241085,0.011822109,0
Q14152,EIF3A,Homo sapiens (Human),1,0.936172371,0.420071548,0.343684187,0,0.019399132
Q14155,ARHGEF7,Homo sapiens (Human),1,0.827804434,0.418946169,0.233833296,0,0.022971715
Q14160,SCRIB,Homo sapiens (Human),1,0.584033215,0.313644238,0.201157356,0.018357054,0
Q14165,MLEC,Homo sapiens (Human),0.129350225,0.691589905,1,0.96637288,0.031553329,0
Q14192,FHL2,Homo sapiens (Human),1,0.773725021,0.254119207,0.161676584,0,0.019784485
Q14195,DPYSL3,Homo sapiens (Human),1,0.681278089,0.27789364,0.172288,0,0.013189965
Q14197,ICT1,Homo sapiens (Human),0,0.142977712,0.29214167,1,0.074805646,0.076252043
Q14203,DCTN1,Homo sapiens (Human),1,0.829587125,0.392522115,0.315475814,0,0.012614187
Q14204,DYNC1H1,Homo sapiens (Human),1,0.908015778,0.396783639,0.352443033,0,0.009428322
Q14247,CTTN,Homo sapiens (Human),1,0.642917094,0.217501889,0.152883755,0,0.010103679
Q14254,FLOT2,Homo sapiens (Human),0.993563884,1,0.649069828,0.335884699,0,0.014948275
Q14257,RCN2,Homo sapiens (Human),0.244666692,1,0.940514706,0.629165859,0,0.018002832
Q14258,TRIM25,Homo sapiens (Human),1,0.948998702,0.602211329,0.527042436,0.023828098,0
Q14315,FLNC,Homo sapiens (Human),1,0.759546864,0.321670293,0.240543844,0.00617901,0
Q14344,GNA13,Homo sapiens (Human),1,0.671713977,0.407607223,0.242577725,0.027807958,0
Q14439,GPR176,Homo sapiens (Human),1,0.864201407,0.429600873,0.271468335,0.022261302,0
Q14444,CAPRIN1,Homo sapiens (Human),1,0.89880185,0.500743107,0.462717012,0,0.025702542
Q14554,PDIA5,Homo sapiens (Human),0.070450214,0.666644721,1,0.644922679,0,0.005223526
Q14642,INPP5A,Homo sapiens (Human),1,0.91983412,0.493233105,0.240359595,0,0.004886582
Q14644,RASA3,Homo sapiens (Human),1,0.743918152,0.334642458,0.20041659,0.004531135,0
Q14677,CLINT1,Homo sapiens (Human),0.508061265,1,0.52730557,0.16316278,0,0.03556163
Q14683,SMC1A,Homo sapiens (Human),0.704556404,0.646884242,0.639168708,1,0.021429079,0
Q14696,MESDC2,Homo sapiens (Human),0.261672925,1,0.914458954,0.515993616,0,0.021722405
Q14697-2,#N/A,#N/A,0.399518206,1,0.735339227,0.213768729,0.013177214,0
Q14699,RFTN1,Homo sapiens (Human),1,0.681032386,0.337734335,0.184740197,0,0.005027446
Q14728,MFSD10,Homo sapiens (Human),0.630614447,1,0.636229206,0.685778427,0.085027015,0
Q14764,MVP,Homo sapiens (Human),0.824681481,1,0.348416224,0.329731113,0,0.01270168
Q14789,GOLGB1,Homo sapiens (Human),0.187376123,1,0.384143511,0.158824067,0.001717588,0
Q14914,PTGR1,Homo sapiens (Human),0.712552413,1,0.268327527,0.211549834,0,0.021388057
Q14956,GPNMB,Homo sapiens (Human),0.211496607,1,0.595798973,0.205862863,0.002866381,0
Q14974,KPNB1,Homo sapiens (Human),1,0.863249783,0.315576692,0.235397343,0.035149816,0
Q15005,SPCS2,Homo sapiens (Human),0.630513222,0.884788878,0.918462426,1,0.142594477,0
Q15006,EMC2,Homo sapiens (Human),0.141185611,0.773661328,0.974340393,1,0.067683927,0
Q15008,PSMD6,Homo sapiens (Human),0.633943311,1,0.404032314,0.331857189,0.035105411,0
Q15019,SEPT2,Homo sapiens (Human),1,0.564279793,0.819005411,0.54932665,0.040261178,0
Q15031,LARS2,Homo sapiens (Human),0,0.158913655,0.309187862,1,0.084330894,0.065000999
Q15035,TRAM2,Homo sapiens (Human),0.135831621,0.554786444,0.9557287,1,0,0.017843586
Q15041,ARL6IP1,Homo sapiens (Human),0.469474908,1,0.468996394,0.331305431,0.100362022,0
Q15043,SLC39A14,Homo sapiens (Human),0.496836907,1,0.649092059,0.979132547,0.02793363,0
Q15046,KARS,Homo sapiens (Human),0.556015745,0.66636559,0.449947361,1,0.011866917,0
Q15067,ACOX1,Homo sapiens (Human),0.048698797,0.352450325,0.30389982,1,0.150523157,0
Q15070,OXA1L,Homo sapiens (Human),0,0.135227467,0.311795891,1,0.048919713,0.061386045
Q15075,EEA1,Homo sapiens (Human),0.836252069,1,0.318253956,0.184246779,0,0.016956851
Q15084,PDIA6,Homo sapiens (Human),0.160687375,0.917044965,1,0.610457193,0.033089625,0
Q15113,PCOLCE,Homo sapiens (Human),0.20032271,1,0.602311066,0.385918848,0.072850594,0
Q15118,PDK1,Homo sapiens (Human),0.078552406,0.21412373,0.275053209,1,0.237600704,0
Q15121,PEA15,Homo sapiens (Human),0.70463026,1,0.296042458,0.151369103,0.005962536,0
Q15147,PLCB4,Homo sapiens (Human),1,0.901089544,0.392450934,0.285380714,0.014844653,0
Q15165,PON2,Homo sapiens (Human),0.336925107,1,0.835379654,0.81655181,0,0.017481285
Q15181,PPA1,Homo sapiens (Human),0.985912859,1,0.270322216,0.109996135,0.02785322,0
Q15185,PTGES3,Homo sapiens (Human),1,0.92405111,0.271092789,0.192256001,0,0.026807536
Q15257,PPP2R4,Homo sapiens (Human),1,0.945666169,0.332717219,0.155047072,0.084487299,0
Q15262,PTPRK,Homo sapiens (Human),1,0.879979276,0.357324548,0.14387133,0.011140136,0
Q15274,QPRT,Homo sapiens (Human),0.656112142,1,0.402016025,0.364243447,0,0.024236917
Q15276,RABEP1,Homo sapiens (Human),1,0.984575026,0.57328749,0.333431336,0,0.018599217
Q15286,RAB35,Homo sapiens (Human),1,0.911271239,0.440288346,0.216594849,0,0.022828085
Q15293,RCN1,Homo sapiens (Human),0.242511927,1,0.825671061,0.476065446,0,0.021997692
Q15334,LLGL1,Homo sapiens (Human),1,0.818356244,0.497272965,0.377703155,0.018943705,0
Q15363,TMED2,Homo sapiens (Human),0.187673095,1,0.543613847,0.369416377,0,0.017485409
Q15365,PCBP1,Homo sapiens (Human),1,0.821205862,0.274118759,0.303930066,0.004387696,0
Q15369,TCEB1,Homo sapiens (Human),1,0.861472453,0.318241187,0.240886086,0.022992292,0
Q15370,TCEB2,Homo sapiens (Human),1,0.938640875,0.325281158,0.197961953,0,0.039540234
Q15392,DHCR24,Homo sapiens (Human),0.459936093,1,0.776099631,0.692251099,0.054154102,0
Q15404,RSU1,Homo sapiens (Human),1,0.691226658,0.384073111,0.271210884,0.00104699,0
Q15417,CNN3,Homo sapiens (Human),1,0.483714597,0.200714145,0.165453789,0.007432191,0
Q15435,PPP1R7,Homo sapiens (Human),0.941417688,1,0.280801108,0.199927627,0,0.010812642
Q15436,SEC23A,Homo sapiens (Human),1,0.973351793,0.328796677,0.240326061,0.022975866,0
Q15526,SURF1,Homo sapiens (Human),0,0.121289424,0.275685367,1,0.156434079,0.081767457
Q15582,TGFBI,Homo sapiens (Human),0.16888555,1,0.666477579,0.415109686,0,0.022938752
Q15599,SLC9A3R2,Homo sapiens (Human),1,0.603812774,0.372558268,0.231425309,0.019975167,0
Q15629,TRAM1,Homo sapiens (Human),0.523780535,0.830241967,0.892669265,1,0.084484886,0
Q15631,TSN,Homo sapiens (Human),1,0.934414814,0.317422703,0.248123128,0,0.018889052
Q15643,TRIP11,Homo sapiens (Human),0.146758294,1,0.366985051,0.152252329,0,0.009134209
Q15691,MAPRE1,Homo sapiens (Human),1,0.802918855,0.271326855,0.202619745,0,0.033040974
Q15738,NSDHL,Homo sapiens (Human),0.473328428,1,0.6340084,0.549779073,0,0.01814623
Q15746,MYLK,Homo sapiens (Human),1,0.619839302,0.300675748,0.244062583,0,0.016467625
Q15758,SLC1A5,Homo sapiens (Human),1,0.694961346,0.36525485,0.197669629,0.032345561,0
Q15843,NEDD8,Homo sapiens (Human),0.773068766,1,0.374292926,0.131337374,0,0.013024127
Q15942,ZYX,Homo sapiens (Human),1,0.575710153,0.187870966,0.122414288,0,0.006897319
Q16134,ETFDH,Homo sapiens (Human),0,0.156248669,0.277023377,1,0.11367839,0.054327818
Q16181,SEPT7,Homo sapiens (Human),1,0.528672027,0.769017111,0.538104135,0.062201561,0
Q16270,IGFBP7,Homo sapiens (Human),0.249432092,1,0.577458261,0.266604913,0.020258119,0
Q16363,LAMA4,Homo sapiens (Human),0.32666429,0.998659512,1,0.701152253,0.000960721,0
Q16401,PSMD5,Homo sapiens (Human),1,0.897420214,0.208442306,0.118352882,0.02583406,0
Q16527,CSRP2,Homo sapiens (Human),1,0.487484347,0.224209022,0.151192845,0,0.00468001
Q16531,DDB1,Homo sapiens (Human),1,0.84367512,0.262448208,0.174757808,0.001866826,0
Q16540,MRPL23,Homo sapiens (Human),0,0.197934793,0.278809469,1,0.032561399,0.027161939
Q16543,CDC37,Homo sapiens (Human),1,0.756129336,0.21499457,0.16911998,0.017274813,0
Q16555,DPYSL2,Homo sapiens (Human),1,0.782666374,0.198783351,0.139107948,0,0.005482873
Q16585,SGCB,Homo sapiens (Human),1,0.802904366,0.636674236,0.453795049,0.054352878,0
Q16595,FXN,Homo sapiens (Human),0,0.104415418,0.275926862,1,0.034457337,0.00160064
Q16611,BAK1,Homo sapiens (Human),0,0.152636426,0.278711377,1,0.176145359,0.014785651
Q16643,DBN1,Homo sapiens (Human),1,0.477344338,0.242828883,0.18563391,0.005328814,0
Q16658,FSCN1,Homo sapiens (Human),1,0.997090369,0.208432821,0.103200245,0,0.002587825
Q16698,DECR1,Homo sapiens (Human),0,0.127623412,0.270162837,1,0.083170152,0.047710097
Q16706,MAN2A1,Homo sapiens (Human),0.104253397,1,0.408346237,0.144282498,0.004597445,0
Q16718,NDUFA5,Homo sapiens (Human),0,0.19293095,0.299455591,1,0.076466875,0.08695766
Q16740,CLPP,Homo sapiens (Human),0,0.105190504,0.246563515,1,0.077167877,0.019395723
Q16762,TST,Homo sapiens (Human),0.012498912,0.193623982,0.329881771,1,0,0.008792752
Q16773,CCBL1,Homo sapiens (Human),0.000108584,0.13661568,0.20825761,1,0,0.037529691
Q16774,GUK1,Homo sapiens (Human),0.028408954,0.157182427,0.30076062,1,0,0.036678072
Q16795,NDUFA9,Homo sapiens (Human),0,0.131505703,0.308418147,1,0.052545837,0.065517437
Q16799,RTN1,Homo sapiens (Human),0.491561545,1,0.44579523,0.334520708,0,0.013394856
Q16822,PCK2,Homo sapiens (Human),0,0.117356319,0.250034548,1,0.097731272,0.05977239
Q16832,DDR2,Homo sapiens (Human),0.736215119,1,0.51990826,0.244510538,0,0.010911338
Q16836,HADH,Homo sapiens (Human),0.010742586,0.104324246,0.291361672,1,0,0.00885387
Q16850,CYP51A1,Homo sapiens (Human),0.484180769,1,0.717671565,0.638268476,0.034014862,0
Q16851,UGP2,Homo sapiens (Human),1,0.929212361,0.267304184,0.190178703,0,0.017462696
Q16864,ATP6V1F,Homo sapiens (Human),0.514452996,1,0.496117101,0.255329234,0.02065046,0
Q16881,TXNRD1,Homo sapiens (Human),0.703289193,1,0.312818341,0.176301519,0,0.004490122
Q27J81,INF2,Homo sapiens (Human),0.9818515,1,0.381791323,0.34978011,0,0.025599705
Q29983,MICA,Homo sapiens (Human),1,0.86408573,0.607866663,0.365481861,0.029711701,0
Q2M2I8,AAK1,Homo sapiens (Human),1,0.686598588,0.342613728,0.226541609,0.006150925,0
Q2M389,KIAA1033,Homo sapiens (Human),0.949182994,1,0.494923805,0.342350943,0.03694025,0
Q32P28,P3H1,Homo sapiens (Human),0.197124129,0.769041036,1,0.73899342,0.103420836,0
Q3SXM5,HSDL1,Homo sapiens (Human),0,0.166941329,0.296809845,1,0.116667797,0.057807764
Q3SY69,ALDH1L2,Homo sapiens (Human),0,0.12432804,0.266365457,1,0.053009725,0.056607256
Q3ZCQ8,TIMM50,Homo sapiens (Human),0,0.160675631,0.309740513,1,0.045774385,0.02484508
Q4G0N4,NADK2,Homo sapiens (Human),0,0.129715284,0.265913454,1,0.041558802,0.036707181
Q4G176,ACSF3,Homo sapiens (Human),0.152800799,0.355994934,0.378909297,1,0,0.009520393
Q4KMP7,TBC1D10B,Homo sapiens (Human),1,0.587101112,0.265095053,0.16440005,0.006816009,0
Q4KMQ2,ANO6,Homo sapiens (Human),1,0.885953685,0.463716041,0.29555799,0.017309147,0
Q4L180,FILIP1L,Homo sapiens (Human),1,0.780980771,0.636490413,0.489038052,0.0074617,0
Q4U2R6,MRPL51,Homo sapiens (Human),0.02934241,0.105255146,0.24487497,1,0.016043547,0
Q4V9L6,TMEM119,Homo sapiens (Human),1,0.602556752,0.377207297,0.193365928,0.023015875,0
Q53EP0,FNDC3B,Homo sapiens (Human),0.05151228,0.424389716,0.92101881,1,0.078891654,0
Q53GA4,PHLDA2,Homo sapiens (Human),1,0.658587418,0.25748717,0.138420873,0,0.012951854
Q53GQ0,HSD17B12,Homo sapiens (Human),0.446923157,1,0.706721672,0.703186664,0.005225467,0
Q53H12,AGK,Homo sapiens (Human),0,0.14320062,0.284070561,1,0.0776239,0.060880182
Q53H82,LACTB2,Homo sapiens (Human),0.070672909,0.3878331,0.349336307,1,0.013440484,0
Q53TN4,CYBRD1,Homo sapiens (Human),1,0.749283507,0.402078708,0.223526187,0.00511761,0
Q5BJF2,TMEM97,Homo sapiens (Human),0.544342759,1,0.776703742,0.546876377,0.063829511,0
Q5GLZ8,HERC4,Homo sapiens (Human),0.870231372,1,0.38432642,0.369855725,0.006025125,0
Q5HYI7,MTX3,Homo sapiens (Human),0.057248462,0.258690472,0.369540528,1,0.00299826,0
Q5HYI8,RABL3,Homo sapiens (Human),0.550941505,1,0.601948553,0.516864278,0.028980723,0
Q5JPH6,EARS2,Homo sapiens (Human),0,0.111497752,0.257030117,1,0.061728233,0.035195592
Q5JRA6,MIA3,Homo sapiens (Human),0.087332674,0.640327731,1,0.814214311,0.005062522,0
Q5JRX3,PITRM1,Homo sapiens (Human),0,0.134106317,0.286229041,1,0.068199235,0.049687388
Q5JTJ3,COA6,Homo sapiens (Human),0,0.068398435,0.261550177,1,0.028235958,0.073541334
Q5JTZ9,AARS2,Homo sapiens (Human),0,0.1129304,0.257268138,1,0.102771856,0.02562799
Q5M775,SPECC1,Homo sapiens (Human),1,0.66106816,0.507626745,0.278968589,0,0.016443491
Q5RI15,COX20,Homo sapiens (Human),0,0.066983366,0.251774791,1,0.175821128,0.062053152
Q5SSJ5,HP1BP3,Homo sapiens (Human),0,0.033889974,0.057096318,1,0.826571906,0.13472502
Q5SXM8,DNLZ,Homo sapiens (Human),0.165263878,0.321633156,0.260042778,1,0.028314005,0
Q5T160,RARS2,Homo sapiens (Human),0,0.1156595,0.237956036,1,0.098851117,0.044783915
Q5T440,IBA57,Homo sapiens (Human),0,0.081398115,0.209687272,1,0.304776006,0.030149528
Q5T653,MRPL2,Homo sapiens (Human),0,0.181108491,0.267279911,1,0.088595097,0.043626485
Q5T7M9,FAM69A,Homo sapiens (Human),0.125230987,1,0.400754358,0.136381029,0,0.003350797
Q5T8D3,ACBD5,Homo sapiens (Human),0.281165146,0.625618735,0.559918708,1,0.471213837,0
Q5T9L3,WLS,Homo sapiens (Human),0.680015443,1,0.623905594,0.434786615,0,0.008388673
Q5TEU4,NDUFAF5,Homo sapiens (Human),0.116312751,0.230539895,0.343088143,1,0.068813729,0
Q5TZA2,CROCC,Homo sapiens (Human),1,0.563815267,0.160777095,0.158395623,0.045952838,0
Q5U5X0,LYRM7,Homo sapiens (Human),0.085051771,0.23049426,0.378092279,1,0,0.009360026
Q5UCC4,EMC10,Homo sapiens (Human),0.258447832,0.891500527,0.96612398,1,0.01033614,0
Q5VST6,ABHD17B,Homo sapiens (Human),0.49462713,1,0.447907544,0.252308128,0.022045283,0
Q5VT25,CDC42BPA,Homo sapiens (Human),1,0.750491217,0.451438936,0.237699717,0,0.014136855
Q5VW32,BROX,Homo sapiens (Human),0.751571632,1,0.318530058,0.130228004,0.002310347,0
Q5W0Z9,ZDHHC20,Homo sapiens (Human),0.983453289,1,0.60415782,0.334317858,0,0.024258861
Q5W111,SPRYD7,Homo sapiens (Human),0.215738397,1,0.36758725,0.086908456,0.00049645,0
Q5XKP0,MIC13,Homo sapiens (Human),0,0.106701399,0.265734699,1,0.104739581,0.147381731
Q5ZPR3,CD276,Homo sapiens (Human),1,0.884096608,0.479891348,0.297434821,0.030487758,0
