Uniprot Accession,Gene,Organism,1,2,3,4,5,6
P20042,EIF2S2,Homo sapiens (Human),0,0.332496244,0.259401599,0.102779798,1,0.417165736
P20073,ANXA7,Homo sapiens (Human),0.045276945,0.11650106,0,0.123012671,1,0.318479347
P20339,RAB5A,Homo sapiens (Human),0.265906757,1,0.672646383,0.728451427,0.947058555,0
P20340,RAB6A,Homo sapiens (Human),0.252160746,0.802412075,1,0.172558796,0.206716674,0
P20591,MX1,Homo sapiens (Human),0.022931899,0.104459924,0,0.061151055,1,0.73777017
P20618,PSMB1,Homo sapiens (Human),0.095655894,0.432212929,0.756732894,0.705332992,1,0
P20645,M6PR,Homo sapiens (Human),0.122563668,1,0.866087635,0.135463254,0.205563224,0
P20674,COX5A,Homo sapiens (Human),0,0.063582775,0.421163799,1,0.737443117,0.305262454
P20700,LMNB1,Homo sapiens (Human),0,0.051414424,0.212142526,0.310216771,1,0.576573028
P20908,COL5A1,Homo sapiens (Human),0,0.245075081,1,0.285743177,0.349330499,0.06193867
P20933,AGA,Homo sapiens (Human),0,0.519655974,1,0.599619622,0.55914593,0.102702524
P21266,GSTM3,Homo sapiens (Human),0,0.115504535,0.060113568,0.221311935,1,0.829170162
P21281,ATP6V1B2,Homo sapiens (Human),0.58033648,1,0.85193743,0.281421631,0.182070271,0
P21283,ATP6V1C1,Homo sapiens (Human),0.588173306,1,0.902530962,0.341033109,0.255794848,0
P21291,CSRP1,Homo sapiens (Human),0.743975302,1,0.272170402,0,0.058997144,0.011154614
P21333,FLNA,Homo sapiens (Human),1,0.946601102,0.90067149,0.237358263,0.294581351,0
P21397,MAOA,Homo sapiens (Human),0,0.175314051,0.515699142,0.900493559,1,0.462886013
P21589,NT5E,Homo sapiens (Human),0.888640769,1,0.747948273,0.23194073,0.12479536,0
P21741,MDK,Homo sapiens (Human),0.244606161,1,0.693386478,0.127884185,0.243602149,0
P21796,VDAC1,Homo sapiens (Human),0,0.13727738,0.534856989,0.75017502,1,0.52142845
P21912,SDHB,Homo sapiens (Human),0,0.092370387,0.578056308,1,0.854713865,0.37901907
P21926,CD9,Homo sapiens (Human),0.745049534,1,0.881018614,0.190347501,0.093576098,0
P21953,BCKDHB,Homo sapiens (Human),0,0.091783987,0.643876928,1,0.754758055,0.322915708
P21964,COMT,Homo sapiens (Human),0.170444654,0.956914811,1,0.274807872,0.673381234,0
P21980,TGM2,Homo sapiens (Human),0,0.09294065,0.108186294,0.321212859,1,0.681415908
P22033,MUT,Homo sapiens (Human),0,0.080326168,0.505497835,1,0.796971016,0.433285004
P22061,PCMT1,Homo sapiens (Human),0,0.287240087,0.602071582,0.671397539,1,0.470023794
P22102,GART,Homo sapiens (Human),0,0.066916385,0.09695406,0.202875785,1,0.822232963
P22307,SCP2,Homo sapiens (Human),0,0.143977287,0.42586562,0.44319408,1,0.269307406
P22314,UBA1,Homo sapiens (Human),0,0.261000703,0.192071954,0.194350064,1,0.499644247
P22392,NME2,Homo sapiens (Human),0.060488884,0.203246574,0,0.168568381,1,0.341906972
P22413,ENPP1,Homo sapiens (Human),0.744664042,1,0.914242602,0.177260534,0.150459892,0
P22570,FDXR,Homo sapiens (Human),0,0.059492992,0.484060456,1,0.807390088,0.400156384
P22626,HNRNPA2B1,Homo sapiens (Human),0,0.215729546,0.315964408,0.188646727,1,0.895868679
P22692,IGFBP4,Homo sapiens (Human),0.072879071,0.804896022,0.969536717,0.375932454,1,0
P22695,UQCRC2,Homo sapiens (Human),0,0.082790595,0.511542729,0.905306286,1,0.454206806
P22830,FECH,Homo sapiens (Human),0,0.083306763,0.533389016,1,0.930056638,0.411926179
P23142,FBLN1,Homo sapiens (Human),0,0.653211773,0.773179371,0.519330858,1,0.249407651
P23219,PTGS1,Homo sapiens (Human),0,0.48187594,0.489281991,0.354464927,1,0.103112949
P23284,PPIB,Homo sapiens (Human),0.16894392,0.76915113,1,0.25291802,0.222788802,0
P23368,ME2,Homo sapiens (Human),0,0.07205284,0.506263057,1,0.726041552,0.358449746
P23381,WARS,Homo sapiens (Human),0.039361571,0.265437364,0,0.129641327,1,0.753997367
P23396,RPS3,Homo sapiens (Human),0,0.159484343,0.21183217,0.246411703,1,0.747132934
P23434,GCSH,Homo sapiens (Human),0,0.078520128,0.495415165,1,0.512275511,0.234081395
P23526,AHCY,Homo sapiens (Human),0.517085304,1,0.068501027,0,0.911457906,0.545017488
P23528,CFL1,Homo sapiens (Human),0.556000395,1,0.343642726,0.072805629,0.165470252,0
P23634,ATP2B4,Homo sapiens (Human),0.952120849,1,0.777803293,0.312208527,0.18039244,0
P23786,CPT2,Homo sapiens (Human),0,0.083582364,0.543156769,1,0.713618009,0.313889926
P23919,DTYMK,Homo sapiens (Human),0,0.093580497,0.51447279,1,0.827350198,0.440942072
P24390,KDELR1,Homo sapiens (Human),0.133513942,0.74904538,0.856357608,0.388178914,1,0
P24539,ATP5F1,Homo sapiens (Human),0,0.077324782,0.574828099,0.97106446,1,0.458641598
P24593,IGFBP5,Homo sapiens (Human),0,0.757629079,0.42822669,0.3565547,1,0.248884618
P24752,ACAT1,Homo sapiens (Human),0,0.081683677,0.594923202,1,0.87110356,0.42275616
P24844,MYL9,Homo sapiens (Human),0.014164063,0.147989966,1,0.217508147,0.30835131,0
P25325,MPST,Homo sapiens (Human),0,0.049112707,0.483916691,1,0.651687923,0.277074414
P25398,RPS12,Homo sapiens (Human),0,0.182982831,0.256104334,0.304045408,1,0.664590705
P25445,FAS,Homo sapiens (Human),0.643287569,1,0.79253277,0.181427152,0.164674882,0
P25685,DNAJB1,Homo sapiens (Human),0,0.456760629,0.678896121,0.261829262,1,0.879346796
P25686,DNAJB2,Homo sapiens (Human),0.048904352,0.413153879,0,0.03239833,1,0.126381305
P25705,ATP5A1,Homo sapiens (Human),0,0.114585228,0.680364084,1,0.987721422,0.468992893
P25786,PSMA1,Homo sapiens (Human),0.564817466,1,0.64548393,0.003444924,0.671397052,0
P26006,ITGA3,Homo sapiens (Human),0.69222228,1,0.806773398,0.17878071,0.155137726,0
P26022,PTX3,Homo sapiens (Human),0.070293362,0.470919095,0.411990741,0.389607685,1,0
P26038,MSN,Homo sapiens (Human),0.948972733,1,0.318979223,0.140882593,0.060370475,0
P26373,RPL13,Homo sapiens (Human),0,0.414580486,0.753189102,0.241851121,1,0.515774068
P26440,IVD,Homo sapiens (Human),0,0.081198192,0.539649276,0.904828807,1,0.570828867
P26583,HMGB2,Homo sapiens (Human),0,0.140293836,0.55008874,0.666792911,1,0.360390856
P26639,TARS,Homo sapiens (Human),0,0.193688934,0.127731638,0.445430976,1,0.490307818
P26640,VARS,Homo sapiens (Human),0,0.071555105,0.329060323,0.302538718,1,0.501170492
P26641,EEF1G,Homo sapiens (Human),0.041386331,0.416737278,0.078403088,0,1,0.584733666
P26885,FKBP2,Homo sapiens (Human),0.329680595,1,0.945748531,0.307015177,0.225632689,0
P27105,STOM,Homo sapiens (Human),0.787044307,1,0.535599938,0.243696075,0.132164481,0
P27338,MAOB,Homo sapiens (Human),0,0.126257241,0.528882419,0.886648848,1,0.458835268
P27348,YWHAQ,Homo sapiens (Human),0.729452427,1,0.110030058,0,0.51746261,0.016256243
P27449,ATP6V0C,Homo sapiens (Human),0.673274591,0.988802176,1,0.278452873,0.162174631,0
P27487,DPP4,Homo sapiens (Human),0.90871886,1,0.838080275,0.220221498,0.107202739,0
P27635,RPL10,Homo sapiens (Human),0,0.539936033,0.853167868,0.342759142,1,0.705239421
P27695,APEX1,Homo sapiens (Human),0,0.250664235,1,0.729060659,0.901663774,0.424384104
P27701,CD82,Homo sapiens (Human),0.790661161,1,0.595601734,0.202984634,0.08923213,0
P27797,CALR,Homo sapiens (Human),0.119512677,0.665388518,1,0.221391867,0.253461512,0
P27824,CANX,Homo sapiens (Human),0.006356981,0.650626937,1,0.331766403,0.720056669,0
P28066,PSMA5,Homo sapiens (Human),0.281173883,0.559290696,0.31215665,0.172785868,1,0
P28288,ABCD3,Homo sapiens (Human),0,0.170150166,0.41558657,0.475383602,1,0.242907323
P28331,NDUFS1,Homo sapiens (Human),0,0.083437175,0.542198614,1,0.80797664,0.353153085
P28799,GRN,Homo sapiens (Human),0.051720508,0.696844258,1,0.323235349,0.172642601,0
P28838,LAP3,Homo sapiens (Human),0,0.101011963,0.520849417,1,0.829443034,0.360092482
P29317,EPHA2,Homo sapiens (Human),0.639252764,1,0.807138225,0.124769618,0.094126225,0
P29323,EPHB2,Homo sapiens (Human),0.46282849,1,0.701152405,0.256040238,0.290789379,0
P29401,TKT,Homo sapiens (Human),0.719654509,1,0.385637314,0,0.341179012,0.135357881
P29728,OAS2,Homo sapiens (Human),0,0.511506964,0.700041844,0.381618515,1,0.574272222
P29966,MARCKS,Homo sapiens (Human),0.984085708,1,0.5659661,0.339801432,0.161742514,0
P29992,GNA11,Homo sapiens (Human),0.946538481,1,0.751225796,0.321320859,0.265163897,0
P30038,ALDH4A1,Homo sapiens (Human),0,0.079421678,0.496918785,1,0.708100333,0.308978833
P30040,ERP29,Homo sapiens (Human),0.224281587,0.824443645,1,0.231355163,0.173205486,0
P30041,PRDX6,Homo sapiens (Human),0.757247878,1,0.106462615,0.041328853,0.69444761,0
P30042,C21orf33,Homo sapiens (Human),0,0.079712089,0.578827209,1,0.871996122,0.540739499
P30043,BLVRB,Homo sapiens (Human),0,0.096888394,0.096721286,0.290813721,1,0.796327849
P30044,PRDX5,Homo sapiens (Human),0,0.064638576,0.540215431,1,0.923321473,0.50162475
P30048,PRDX3,Homo sapiens (Human),0,0.075389193,0.574249826,1,0.833712153,0.419796275
P30049,ATP5D,Homo sapiens (Human),0,0.085804672,0.507112074,1,0.832705903,0.374372282
P30050,RPL12,Homo sapiens (Human),0,0.532575501,1,0.114990007,0.156126384,0.049129316
P30084,ECHS1,Homo sapiens (Human),0,0.080476391,0.621236254,1,0.982863266,0.516182444
P30086,PEBP1,Homo sapiens (Human),0.613795673,1,0.546476972,0.237049293,0.198735557,0
P30101,PDIA3,Homo sapiens (Human),0.205024066,0.85049392,1,0.266735378,0.23951487,0
P30153,PPP2R1A,Homo sapiens (Human),0.176622433,1,0.893258706,0,0.53306388,0.008074709
P30405,PPIF,Homo sapiens (Human),0,0.071714389,0.633807903,1,0.581752555,0.252983213
P30481,HLA-B,Homo sapiens (Human),0.596948485,1,0.890877575,0.266836082,0.160916275,0
P30519,HMOX2,Homo sapiens (Human),0.342383059,0.967517931,1,0.240468213,0.170910309,0
P30533,LRPAP1,Homo sapiens (Human),0.19276298,0.79767539,1,0.248192429,0.210603291,0
P30837,ALDH1B1,Homo sapiens (Human),0,0.067662965,0.556194312,1,0.632404055,0.285344522
P31040,SDHA,Homo sapiens (Human),0,0.087477365,0.589593664,1,0.926310961,0.417577214
P31431,SDC4,Homo sapiens (Human),0.215274213,0.857375531,1,0.252415512,0.261277263,0
P31689,DNAJA1,Homo sapiens (Human),0,0.124917736,0.209815504,0.269820458,1,0.835073259
P31749,AKT1,Homo sapiens (Human),0,0.26412065,0.324640767,0.293910934,1,0.666512229
P31930,UQCRC1,Homo sapiens (Human),0,0.089304491,0.494519535,1,0.958849935,0.39466932
P31937,HIBADH,Homo sapiens (Human),0,0.06074693,0.537633732,0.934361212,1,0.61867051
P31939,ATIC,Homo sapiens (Human),0.199652532,0.270982944,0,0.076974865,1,0.537552364
P31942,HNRNPH3,Homo sapiens (Human),0,0.042779047,0.087473679,0.251292428,0.844628142,1
P31943,HNRNPH1,Homo sapiens (Human),0,0.05694764,0.090205911,0.292492845,1,0.906122917
P31946,YWHAB,Homo sapiens (Human),0.975042412,1,0.317656014,0.281148252,0.259535402,0
P31947,SFN,Homo sapiens (Human),0.781746884,1,0.262955611,0.065565347,0.231670352,0
P31948,STIP1,Homo sapiens (Human),0.918204853,1,0.260968597,0.148832304,0.281650773,0
P31949,S100A11,Homo sapiens (Human),0.652708934,1,0.258477839,0,0.378796994,0.052893255
P32119,PRDX2,Homo sapiens (Human),0.647525104,1,0.320664114,0,0.236665859,0.28053315
P32189,GK,Homo sapiens (Human),0,0.115620705,0.588609442,1,0.908155319,0.365073534
P32322,PYCR1,Homo sapiens (Human),0,0.047988091,0.330264577,0.795444995,1,0.517785837
P32969,RPL9; RPL9P7; RPL9P8; RPL9P9,Homo sapiens (Human),0,0.401047147,0.875134446,0.273284911,1,0.634588307
P33121,ACSL1,Homo sapiens (Human),0,0.303766151,0.762913712,1,0.705552623,0.158141967
P33176,KIF5B,Homo sapiens (Human),0,0.708014893,0.432803508,0.023791064,1,0.66056022
P33316,DUT,Homo sapiens (Human),0,0.044382809,0.590710323,1,0.676669015,0.24422073
P33527,ABCC1,Homo sapiens (Human),0.671052898,1,0.792801885,0.299228589,0.233120551,0
P33897,ABCD1,Homo sapiens (Human),0,0.208933294,0.429628546,0.419422188,1,0.250513397
P33993,MCM7,Homo sapiens (Human),0,0.044000094,0.07131292,0.279740097,1,0.902201764
P34059,GALNS,Homo sapiens (Human),0.207090152,0.637439239,1,0.866936342,0.451258986,0
P34897,SHMT2,Homo sapiens (Human),0,0.068054504,0.536152173,1,0.838271054,0.389830083
P34932,HSPA4,Homo sapiens (Human),1,0.978913816,0.177316903,0,0.891417366,0.139382309
P35052,GPC1,Homo sapiens (Human),0,0.793101982,1,0.261762586,0.867239782,0.047156104
P35221,CTNNA1,Homo sapiens (Human),0.838022347,1,0.850541762,0.20526908,0.174549556,0
P35222,CTNNB1,Homo sapiens (Human),0.972448904,1,0.749138815,0.185758377,0.11135939,0
P35232,PHB,Homo sapiens (Human),0,0.090084639,0.520493857,0.992498497,1,0.433301637
P35240,NF2,Homo sapiens (Human),1,0.891053209,0.762726583,0.188862374,0.174452706,0
P35241,RDX,Homo sapiens (Human),0.955244532,1,0.35467251,0.138794492,0.075745843,0
P35268,RPL22,Homo sapiens (Human),0,0.644406911,1,0.331587671,0.80388793,0.419670822
P35527,KRT9,Homo sapiens (Human),0,0.124673943,0.170139935,0.122170153,0.50307221,1
P35555,FBN1,Homo sapiens (Human),0,0.312180546,0.489275289,0.36663829,1,0.164953049
P35556,FBN2,Homo sapiens (Human),0,0.250755037,0.326837369,0.402313173,1,0.125129221
P35579,MYH9,Homo sapiens (Human),0.025414742,0.130858736,1,0.175278111,0.085154266,0
P35580,MYH10,Homo sapiens (Human),0.010125853,0.125114578,1,0.20074356,0.098660566,0
P35606,COPB2,Homo sapiens (Human),0,0.150657912,0.273404681,0.59656071,1,0.5025726
P35610,SOAT1,Homo sapiens (Human),0.275191947,0.721075892,1,0.190769258,0.080851231,0
P35613,BSG,Homo sapiens (Human),0.555411066,1,0.873344826,0.136409978,0.10532595,0
P35914,HMGCL,Homo sapiens (Human),0,0.111207819,0.548149828,0.910324435,1,0.463288882
P35998,PSMC2,Homo sapiens (Human),0,0.203637372,0.145694413,0.307680752,1,0.727252143
P36405,ARL3,Homo sapiens (Human),0,0.842688953,0.564566038,0.241458026,1,0.56426685
P36542,ATP5C1,Homo sapiens (Human),0,0.084108149,0.558414471,1,0.951032842,0.553083545
P36543,ATP6V1E1,Homo sapiens (Human),0.52176087,1,0.936156432,0.300533159,0.269590347,0
P36551,CPOX,Homo sapiens (Human),0,0.084387182,0.648875836,1,0.48008791,0.178269101
P36578,RPL4,Homo sapiens (Human),0,0.783907849,1,0.034396581,0.559044782,0.216192918
P36776,LONP1,Homo sapiens (Human),0,0.0705909,0.560420779,1,0.823871007,0.408584558
P36957,DLST,Homo sapiens (Human),0,0.081631431,0.48775302,1,0.933898947,0.475459513
P37108,SRP14,Homo sapiens (Human),0.033637785,0.766060914,1,0,0.876880943,0.349779782
P37268,FDFT1,Homo sapiens (Human),0.174069222,0.733750828,1,0.171949323,0.124910243,0
P37802,TAGLN2,Homo sapiens (Human),0.843018494,1,0.304529748,0,0.155713421,1.48E-05
P37837,TALDO1,Homo sapiens (Human),0.340259725,0.429451124,0,0.119116424,1,0.351748183
P38117,ETFB,Homo sapiens (Human),0,0.081784487,0.556424747,1,0.855646591,0.436299992
P38159,RBMX,Homo sapiens (Human),0,0.482171823,0.670355507,0.235507293,1,0.757659667
P38435,GGCX,Homo sapiens (Human),0,0.667804173,1,0.27231575,0.771001581,0.045085107
P38571,LIPA,Homo sapiens (Human),0.369626427,0.883994229,1,0.407318885,0.217454172,0
P38606,ATP6V1A,Homo sapiens (Human),0.492015164,1,0.986531992,0.324073942,0.23246089,0
P38646,HSPA9,Homo sapiens (Human),0,0.074332419,0.55775728,1,0.687651541,0.30347485
P39019,RPS19,Homo sapiens (Human),0.457995651,1,0.251664456,0,0.130937293,0.10092518
P39023,RPL3,Homo sapiens (Human),0,0.341773347,0.701887234,0.341464164,1,0.589758481
P39210,MPV17,Homo sapiens (Human),0,0.073070636,0.485966597,1,0.932619363,0.391517278
P39656,DDOST,Homo sapiens (Human),0,0.507677119,1,0.359059639,0.883698749,0.005683646
P40227,CCT6A,Homo sapiens (Human),0.294141849,0.966114727,0.388900419,0.0610855,1,0
P40429,RPL13A,Homo sapiens (Human),0,0.611389017,1,0.275084305,0.948656739,0.777773283
P40925,MDH1,Homo sapiens (Human),0.211707771,0.592174364,0.49836328,0.351264892,1,0
P40926,MDH2,Homo sapiens (Human),0,0.073754654,0.554193587,1,0.682846968,0.316285329
P40939,HADHA,Homo sapiens (Human),0,0.078172182,0.56670913,1,0.925062417,0.461929918
P41091,EIF2S3,Homo sapiens (Human),0,0.501381404,1,0.305016697,0.964543857,0.474515897
P41221,WNT5A,Homo sapiens (Human),0,0.181472997,0.238423886,0.356960711,1,0.338429734
P41250,GARS,Homo sapiens (Human),0,0.119631804,0.528940344,0.996745749,1,0.469486255
P42126,ECI1,Homo sapiens (Human),0,0.068695296,0.483532501,1,0.863332559,0.416958806
P42224,STAT1,Homo sapiens (Human),0,0.131432198,0.05234862,0.161825772,1,0.663704624
P42356,PI4KA,Homo sapiens (Human),0.982937006,1,0.714333708,0.228608594,0.220903016,0
P42704,LRPPRC,Homo sapiens (Human),0,0.072910751,0.593323449,1,0.72644669,0.31672401
P42766,RPL35,Homo sapiens (Human),0,0.544386857,0.121143879,0.12154793,1,0.614093095
P42785,PRCP,Homo sapiens (Human),0.445086363,0.839766162,1,0.453402786,0.237795043,0
P42892,ECE1,Homo sapiens (Human),0.57146231,1,0.58367864,0.164179745,0.324881379,0
P43007,SLC1A4,Homo sapiens (Human),0.722911746,1,0.807190737,0.140245055,0.084547958,0
P43121,MCAM,Homo sapiens (Human),0.83012472,1,0.719299598,0.205286497,0.137704096,0
P43155,CRAT,Homo sapiens (Human),0,0.090228189,0.541649277,1,0.850986017,0.413821352
P43243,MATR3,Homo sapiens (Human),0,0.152392037,0.137351786,0.199195437,1,0.93843044
P43304,GPD2,Homo sapiens (Human),0,0.090364867,0.557878386,0.969365697,1,0.457682174
P43307,SSR1,Homo sapiens (Human),0,0.437071099,0.785967946,0.486835634,1,0.164931207
P43686,PSMC4,Homo sapiens (Human),0,0.231050733,0.175769893,0.19766285,1,0.785476795
P43897,TSFM,Homo sapiens (Human),0,0.104132896,0.666522927,1,0.786431518,0.38741539
P45877,PPIC,Homo sapiens (Human),0,0.500385625,1,0.342235632,0.692554252,0.043194018
P45880,#N/A,#N/A,0,0.101030317,0.564930134,0.915409743,1,0.51338596
P45954,ACADSB,Homo sapiens (Human),0,0.090053417,0.495038629,1,0.802524246,0.404622196
P46063,RECQL,Homo sapiens (Human),0,0.122623516,0.347621064,0.408077221,1,0.625024324
P46199,MTIF2,Homo sapiens (Human),0,0.080985747,0.507688859,1,0.858807383,0.419965165
P46459,NSF,Homo sapiens (Human),0.358060655,1,0.406742525,0,0.28521409,0.085648984
P46776,RPL27A,Homo sapiens (Human),0,0.572503138,0.379955482,0.084940493,1,0.589345402
P46777,RPL5,Homo sapiens (Human),0,0.592030312,1,0.082038274,0.778452349,0.23972571
P46778,RPL21,Homo sapiens (Human),0,0.527093206,1,0.23658685,0.915388325,0.548440191
P46779,RPL28,Homo sapiens (Human),0,0.406947949,0.439113244,0.246365767,1,0.919259942
P46781,RPS9,Homo sapiens (Human),0,0.105294448,0.164112771,0.191683341,1,0.802155174
P46782,RPS5,Homo sapiens (Human),0,0.30107205,0.426585039,0.263595685,1,0.731311429
P46783,RPS10,Homo sapiens (Human),0,0.499172758,0.481816355,0.680959676,1,0.411583053
P46939,UTRN,Homo sapiens (Human),0.9102837,0.910692353,1,0.195805266,0.156336438,0
P46940,IQGAP1,Homo sapiens (Human),1,0.92041829,0.624165479,0.190463916,0.13476972,0
P46977,STT3A,Homo sapiens (Human),0,0.533625357,1,0.333723398,0.999201897,0.148920615
P47755,CAPZA2,Homo sapiens (Human),0.618298102,1,0.607026356,0.134650351,0.831200987,0
P47756,CAPZB,Homo sapiens (Human),0.884941559,1,0.432902573,0.17503865,0.385116413,0
P47897,QARS,Homo sapiens (Human),0,0.150507895,0.382945143,0.308481335,1,0.681597215
P47985,UQCRFS1,Homo sapiens (Human),0,0.067413178,0.472519746,1,0.830276858,0.344717216
P48047,ATP5O,Homo sapiens (Human),0,0.07901793,0.546343103,0.921673042,1,0.530453026
P48059,LIMS1,Homo sapiens (Human),0.906226884,1,0.362251626,0.066789951,0.301272871,0
P48426,PIP4K2A,Homo sapiens (Human),1,0.758428402,0.390347277,0,0.285294499,0.008299613
P48444,ARCN1,Homo sapiens (Human),0,0.316084007,0.450912167,0.289982612,1,0.018795627
P48449,LSS,Homo sapiens (Human),0.123046228,0.917320784,1,0.470034232,0.519607019,0
P48509,CD151,Homo sapiens (Human),0.880827168,1,0.744469204,0.384689004,0.346786701,0
P48556,PSMD8,Homo sapiens (Human),0,0.182778107,0.092961757,0.194489594,1,0.560423571
P48643,CCT5,Homo sapiens (Human),0.083835675,0.232452422,0.06566641,0,1,0.022796737
P48681,NES,Homo sapiens (Human),0,0.161341013,0.357435719,0.556435326,1,0.652629074
P48723,HSPA13,Homo sapiens (Human),0.14521898,0.805229154,1,0.277527998,0.536662859,0
P48735,IDH2,Homo sapiens (Human),0,0.061039122,0.474878815,1,0.850259135,0.442380291
P48739,PITPNB,Homo sapiens (Human),0,0.211227942,0.200459766,0.311536094,1,0.375807365
P48960,CD97,Homo sapiens (Human),0.741904122,1,0.746481701,0.206888724,0.175462533,0
P49006,MARCKSL1,Homo sapiens (Human),0.777658646,1,0.427370424,0.37669705,0.149039586,0
P49189,ALDH9A1,Homo sapiens (Human),0,0.085087399,0.542582177,0.977709718,1,0.508549264
P49207,RPL34,Homo sapiens (Human),0,0.432085311,1,0.113308535,0.270017354,0.127892401
P49257,LMAN1,Homo sapiens (Human),0,0.429826906,0.511297818,0.360901744,1,0.158246136
P49327,FASN,Homo sapiens (Human),0.047386519,0.137463676,0,0.159397687,1,0.525745408
P49368,CCT3,Homo sapiens (Human),0.189588826,0.625849634,0.023166163,0,1,0.539867618
P49406,MRPL19,Homo sapiens (Human),0,0.088093321,0.579217844,1,0.723435863,0.352097208
P49411,TUFM,Homo sapiens (Human),0,0.074530237,0.553818177,1,0.698748159,0.317158412
P49419,ALDH7A1,Homo sapiens (Human),0,0.067110425,0.577027865,0.989170479,1,0.550382423
P49458,SRP9,Homo sapiens (Human),0,0.548638936,1,0.108009676,0.535885916,0.243203405
P49588,AARS,Homo sapiens (Human),0,0.519443892,0.223598386,0.238492529,1,0.269306524
P49590,HARS2,Homo sapiens (Human),0,0.100159174,0.59930433,0.948695698,1,0.583564209
P49748,ACADVL,Homo sapiens (Human),0,0.080243971,0.5369338,0.969944558,1,0.492567861
P49755,TMED10,Homo sapiens (Human),0,0.666470242,0.710338469,0.42518638,1,0.079186618
P49757,NUMB,Homo sapiens (Human),0.751691755,1,0.889910033,0.238990782,0.468924457,0
P49768,PSEN1,Homo sapiens (Human),0.431361868,1,0.926718571,0.226545146,0.202403195,0
P49773,HINT1,Homo sapiens (Human),0.356108244,1,0.151184836,0,0.963618454,0.327167873
P49821,NDUFV1,Homo sapiens (Human),0,0.08193754,0.574847435,1,0.965235378,0.459024808
P50148,GNAQ,Homo sapiens (Human),1,0.949325994,0.786483607,0.173572756,0.088707,0
P50213,IDH3A,Homo sapiens (Human),0,0.091095437,0.57854992,1,0.720869187,0.345398693
P50281,MMP14,Homo sapiens (Human),0.658271152,1,0.66693168,0.183877759,0.195261793,0
P50395,GDI2,Homo sapiens (Human),0.790752709,1,0.375598955,0.170986831,0.158067124,0
P50402,EMD,Homo sapiens (Human),0.30009952,0.418759421,0.383756392,0.236244617,1,0
P50416,CPT1A,Homo sapiens (Human),0,0.293571866,0.746489156,1,0.789684602,0.201546604
P50454,SERPINH1,Homo sapiens (Human),0,0.588817627,1,0.405423557,0.827454021,0.072524967
P50502,ST13,Homo sapiens (Human),0.726282389,1,0.320496908,0,0.497837944,0.175006123
P50552,VASP,Homo sapiens (Human),1,0.981324051,0.173730423,0.079310504,0.561230716,0
P50895,BCAM,Homo sapiens (Human),0.762475591,1,0.953914469,0.380667043,0.421687629,0
P50897,PPT1,Homo sapiens (Human),0,0.358819721,1,0.452064549,0.186745922,0.023810268
P50914,RPL14,Homo sapiens (Human),0,0.446902467,1,0.273892649,0.721883062,0.55734494
P50990,CCT8,Homo sapiens (Human),0.576446048,0.908306022,0.171382576,0,1,0.398864792
P50991,CCT4,Homo sapiens (Human),0.18397432,0.508264219,0.101581087,0,1,0.394318751
P50995,ANXA11,Homo sapiens (Human),0,0.057896211,0.030120701,0.18665915,1,0.389145729
P51114,FXR1,Homo sapiens (Human),0,0.254487952,0.528871366,0.335599926,1,0.821280019
P51148,RAB5C,Homo sapiens (Human),0.257648003,0.771475691,0.514014204,0.544287445,1,0
P51149,RAB7A,Homo sapiens (Human),0.384131852,1,0.914697265,0.281856678,0.436945138,0
P51151,RAB9A,Homo sapiens (Human),0.358259316,1,0.751703972,0.23192723,0.327646847,0
P51153,RAB13,Homo sapiens (Human),0.747171196,1,0.621813798,0.188089174,0.32568731,0
P51398,DAP3,Homo sapiens (Human),0,0.067485575,0.526064018,1,0.688980357,0.280485281
P51553,IDH3G,Homo sapiens (Human),0,0.091091505,0.567388619,1,0.861580217,0.409416266
P51571,SSR4,Homo sapiens (Human),0,0.441693463,0.806728927,0.386539932,1,0.096533909
P51572,BCAP31,Homo sapiens (Human),0.248888606,0.90815444,1,0.187747896,0.177910304,0
P51636,CAV2,Homo sapiens (Human),0.561250931,1,0.869943857,0.263757799,0.231631368,0
P51648,ALDH3A2,Homo sapiens (Human),0.01492279,0.755157199,1,0.319864453,0.542767022,0
P51659,HSD17B4,Homo sapiens (Human),0,0.159258127,0.414101043,0.483959236,1,0.241937236
P51688,SGSH,Homo sapiens (Human),0.250284328,0.753122837,1,0.490894931,0.233342107,0
P51798,CLCN7,Homo sapiens (Human),0.483749982,1,0.831418254,0.332347084,0.230651267,0
P51911,CNN1,Homo sapiens (Human),1,0.970812742,0.298053151,0,0.487710654,0.247952484
P51970,NDUFA8,Homo sapiens (Human),0,0.122091804,0.62656815,1,0.849101573,0.357261544
P51991,HNRNPA3,Homo sapiens (Human),0,0.1616134,0.326876241,0.338634138,1,0.812358234
P52209,PGD,Homo sapiens (Human),0.315962019,0.648009623,0.03855634,0,1,0.368984198
P52272,HNRNPM,Homo sapiens (Human),0,0.132198105,0.166202311,0.247225088,0.939268269,1
P52434,POLR2H,Homo sapiens (Human),0,0.142362372,0.252058783,0.438788377,1,0.787004726
P52565,ARHGDIA,Homo sapiens (Human),0.796335605,1,0.31948378,0.003100212,0.146898826,0
P52597,HNRNPF,Homo sapiens (Human),0,0.18563281,0.230513781,0.268609592,0.990445189,1
P52758,HRSP12,Homo sapiens (Human),0,0.108522934,0.616268712,1,0.833615508,0.398516177
P52815,MRPL12,Homo sapiens (Human),0,0.071297212,0.499040909,1,0.665375377,0.304946705
