Uniprot Accession,Gene,Organism,1,2,3,4,5,6
P82932,MRPS6,Homo sapiens (Human),0,0.039640307,0.23102932,1,0.680245748,0.170384033
P82933,MRPS9,Homo sapiens (Human),0,0.045705582,0.245962054,1,0.726705968,0.183293791
P83111,LACTB,Homo sapiens (Human),0,0.041801231,0.27754305,1,0.61348744,0.160896675
P83731,RPL24,Homo sapiens (Human),0,0.193201578,0.465746165,0.361202531,1,0.457871584
P83881,RPL36A,Homo sapiens (Human),0,0.673938316,0.684063667,0.143109622,1,0.131366955
P84085,ARF5,Homo sapiens (Human),0,0.172718727,0.268935376,0.431502898,1,0.299901751
P84095,RHOG,Homo sapiens (Human),0.342640972,1,0.564641764,0.418592853,0.843690768,0
P84098,RPL19,Homo sapiens (Human),0,0.325749071,0.616517278,0.209067699,1,0.211360167
P84103,SRSF3,Homo sapiens (Human),0,0.073919109,0.268714172,0.195801224,1,0.503098844
P86791,CCZ1,Homo sapiens (Human),0.016261703,0.736022687,1,0.343327124,0.261942489,0
P98082,DAB2,Homo sapiens (Human),0,0.15542661,0.181974771,0.088406891,1,0.234292275
P98160,HSPG2,Homo sapiens (Human),0,0.43124312,1,0.584151777,0.895882036,0.197175915
P98194,ATP2C1,Homo sapiens (Human),0,0.498870538,1,0.511849552,0.798675362,0.141421835
P99999,CYCS,Homo sapiens (Human),0,0.018450883,0.248579787,1,0.334542202,0.067231647
Q00059,TFAM,Homo sapiens (Human),0,0.032800946,0.259852119,1,0.672800211,0.202743682
Q00325,SLC25A3,Homo sapiens (Human),0,0.040972583,0.267072454,1,0.718908308,0.164795692
Q00341,HDLBP,Homo sapiens (Human),0,0.075699735,0.226546466,0.297323146,1,0.621913577
Q00610,CLTC,Homo sapiens (Human),0,0.245735373,0.32798921,0.315401447,1,0.403595196
Q00653,NFKB2,Homo sapiens (Human),0,0.183488221,0.312646255,0.375098513,1,0.572063377
Q00765,REEP5,Homo sapiens (Human),0.07095557,0.741556225,1,0.456440319,0.63465499,0
Q00796,SORD,Homo sapiens (Human),0,0.14631929,0.274560165,0.487605378,1,0.529771191
Q00839,HNRNPU,Homo sapiens (Human),0,0.037648069,0.117591638,0.224051873,1,0.831538914
Q01081,U2AF1,Homo sapiens (Human),0,0.037514148,0.195996687,0.296353316,1,0.626110151
Q01518,CAP1,Homo sapiens (Human),0.359811196,1,0.448424856,0.278857337,0.467060024,0
P13164,IFITM1,Homo sapiens (Human),0.231191121,1,0.861598682,0.345211969,0.28299373,0
Q01650,SLC7A5,Homo sapiens (Human),0.61130145,1,0.48717999,0.300258914,0.138487015,0
Q01813,PFKP,Homo sapiens (Human),0,0.176500271,0.20680617,0.374167248,1,0.591435542
Q01995,TAGLN,Homo sapiens (Human),0,1,0.330094575,0.122189393,0.988979764,0.108357497
Q02218,OGDH,Homo sapiens (Human),0,0.03051574,0.264167692,1,0.812127096,0.219219456
Q02252,ALDH6A1,Homo sapiens (Human),0,0.041818263,0.258212646,1,0.724559213,0.217526351
Q02318,CYP27A1,Homo sapiens (Human),0,0.029535117,0.337005657,1,0.802457747,0.152300033
Q02543,RPL18A,Homo sapiens (Human),0,0.122991872,0.456125841,0.344763068,1,0.488723639
Q02750,MAP2K1,Homo sapiens (Human),0,0.125518496,0.152377694,0.254135205,1,0.500144957
Q02790,FKBP4,Homo sapiens (Human),0,0.269525906,0.271079398,0.276080481,1,0.34466607
Q02809,PLOD1,Homo sapiens (Human),0,0.268062989,1,0.533128991,0.630495246,0.121699104
Q02818,NUCB1,Homo sapiens (Human),0,0.533798187,1,0.584527161,0.58594747,0.103833153
Q02878,RPL6,Homo sapiens (Human),0,0.247624542,1,0.737811712,0.973461239,0.310882688
Q02978,SLC25A11,Homo sapiens (Human),0,0.045592927,0.286820872,1,0.828503145,0.197181453
Q03135,CAV1,Homo sapiens (Human),0.298809385,1,0.766041514,0.213253734,0.200497186,0
Q03405,#N/A,#N/A,0.333007239,0.657053414,1,0.548901297,0.69892389,0
Q03518,TAP1,Homo sapiens (Human),0,0.37597432,0.925039933,0.668314718,1,0.204294543
Q03519,TAP2,Homo sapiens (Human),0,0.446381302,0.945593491,0.542175737,1,0.103438459
Q04446,GBE1,Homo sapiens (Human),0,0.29105777,0.297813996,0.475629962,1,0.287821087
Q04637,EIF4G1,Homo sapiens (Human),0,0.079236971,0.135313765,0.258447256,1,0.558484569
P52895,AKR1C2,Homo sapiens (Human),0,0.078589535,0.151949721,0.253573389,1,0.600443984
Q04837,SSBP1,Homo sapiens (Human),0,0.036866187,0.237092806,1,0.737404102,0.195280161
Q04917,YWHAH,Homo sapiens (Human),0.218445113,1,0.179312035,0.281790114,0.802401239,0
Q05655,PRKCD,Homo sapiens (Human),0,0.628811027,0.624635024,0.342262511,1,0.230461058
Q06136,KDSR,Homo sapiens (Human),0,0.311944264,0.747760776,0.490694217,1,0.127687339
Q06210,GFPT1,Homo sapiens (Human),0,0.100873726,0.170702847,0.250343498,1,0.571937216
Q06481,APLP2,Homo sapiens (Human),0.100230629,0.755825894,1,0.492341879,0.479766739,0
Q06830,PRDX1,Homo sapiens (Human),0,0.519498312,0.40060509,0.221875123,1,0.203248419
Q07020,RPL18,Homo sapiens (Human),0,0.17581109,0.733984492,0.511587018,1,0.421337121
Q07021,C1QBP,Homo sapiens (Human),0,0.018518218,0.214454357,1,0.606097558,0.157566243
Q07065,CKAP4,Homo sapiens (Human),0,0.169849287,0.963623093,0.637621253,1,0.164256253
Q07812,BAX,Homo sapiens (Human),0,0.049985318,0.277108578,1,0.821601518,0.241900747
Q07866,KLC1,Homo sapiens (Human),0,0.436644675,0.34913481,0.298963875,1,0.400217635
Q07954,LRP1,Homo sapiens (Human),0,0.950585483,0.924710319,0.507386186,1,0.025287845
Q07960,ARHGAP1,Homo sapiens (Human),0,0.137939876,0.136462357,0.304748792,1,0.325737292
Q13247,SRSF6,Homo sapiens (Human),0,0.058687284,0.296041221,0.351382723,1,0.760664941
P16298,PPP3CB,Homo sapiens (Human),0,0.269179156,0.164557765,0.276040984,1,0.37225577
Q08211,DHX9,Homo sapiens (Human),0,0.074625907,0.316774811,0.316014899,1,0.764157852
Q08257,CRYZ,Homo sapiens (Human),0,0.061974669,0.319928227,1,0.846542154,0.265861281
Q08380,LGALS3BP,Homo sapiens (Human),0,0.506362857,1,0.794714681,0.64'SEPT295884839,0.068205972
Q08426,EHHADH,Homo sapiens (Human),0,0.031553826,0.125079768,0.32979795,1,0.146361349
Q08431,MFGE8,Homo sapiens (Human),0.240262217,0.809946305,0.774735295,0.554508998,1,0
Q08722,CD47,Homo sapiens (Human),0.48968247,1,0.80814883,0.350572807,0.350320036,0
Q08752,PPID,Homo sapiens (Human),0,0.081419944,0.146294716,0.255201049,1,0.565109962
Q08J23,NSUN2,Homo sapiens (Human),0,0.053656474,0.259364136,0.602944428,1,0.613687956
Q09666,AHNAK,Homo sapiens (Human),0.730808974,1,0.444989405,0.27318694'MARC276,0.205807769,0
Q10469,MGAT2,Homo sapiens (Human),0,0.4171465,0.849653515,0.55476542,1,0.32804749
Q10471,GALNT2,Homo sapiens (Human),0,0.470453733,0.995669559,0.566364868,1,0.258669917
Q10567,AP1B1,Homo sapiens (Human),0.033424866,0.633848874,1,0.417031949,0.397502508,0
Q10713,PMPCA,Homo sapiens (Human),0,0.031819667,0.257526375,1,0.797077063,0.225391479
Q12765,SCRN1,Homo sapiens (Human),0,0.134404902,0.212767458,0.248700424,1,0.525367729
Q12768,KIAA0196,Homo sapiens (Human),0,0.139017419,0.292114676,0.382525708,1,0.529893017
Q12797,ASPH,Homo sapiens (Human),0,0.259016755,0.842982772,0.568369748,1,0.160137956
Q12841,FSTL1,Homo sapiens (Human),0.260968639,0.714613111,1,0.808858193,0.642616769,0
Q12846,STX4,Homo sapiens (Human),0.320142288,0.785952576,1,0.432968252,0.418586147,0
Q12884,FAP,Homo sapiens (Human),0.388537524,1,0.902038838,0.4610422,0.371684935,0
Q12904,AIMP1,Homo sapiens (Human),0,0.068262978,0.256010843,0.301682381,1,0.593854908
Q12907,LMAN2,Homo sapiens (Human),0,0.292676942,0.648113223,0.521617515,1,0.179014181
Q12931,TRAP1,Homo sapiens (Human),0,0.032081774,0.236685387,1,0.70303737,0.198110317
Q12959,DLG1,Homo sapiens (Human),0.293889904,0.830243384,1,0.691852689,0.657910322,0
Q12965,MYO1E,Homo sapiens (Human),0,0.526110361,0.315829625,0.591723962,1,0.427251938
Q12983,BNIP3,Homo sapiens (Human),0,0.212464875,0.410545866,1,0.88330103,0.251961873
Q13011,ECH1,Homo sapiens (Human),0,0.02555084,0.208591537,0.871346232,1,0.301576714
Q13045,FLII,Homo sapiens (Human),0,0.162267785,0.380936228,0.337854589,1,0.535795129
Q13057,COASY,Homo sapiens (Human),0,0.05408641,0.222375362,0.812418252,1,0.384734901
Q13084,MRPL28,Homo sapiens (Human),0,0.187463805,0.359972077,1,0.938108006,0.256055061
Q13148,TARDBP,Homo sapiens (Human),0,0.038170295,0.100220018,0.214922827,1,0.72778907
Q13151,HNRNPA0,Homo sapiens (Human),0,0.095157572,0.230224815,0.29836894,1,0.722318353
Q13155,AIMP2,Homo sapiens (Human),0,0.146743348,0.257820235,0.39521416,1,0.4758966
Q13162,PRDX4,Homo sapiens (Human),0,0.303884407,1,0.479926404,0.527295877,0.058266783
Q13185,CBX3,Homo sapiens (Human),0,0.150751758,0.219235262,0.173849916,1,0.567271309
Q13190,STX5,Homo sapiens (Human),0,0.435046521,1,0.750011279,0.994701979,0.251721802
Q13200,PSMD2,Homo sapiens (Human),0,0.129145797,0.216091757,0.344049102,1,0.574029378
Q13217,DNAJC3,Homo sapiens (Human),0,0.373523081,1,0.559224989,0.700531905,0.094515114
Q13232,NME3,Homo sapiens (Human),0,0.057438073,0.269469119,0.549311829,1,0.411651256
Q13263,TRIM28,Homo sapiens (Human),0,0.04304494,0.174466651,0.316520606,1,0.854698438
Q13277,STX3,Homo sapiens (Human),0.331290513,0.781656496,1,0.502561044,0.508433949,0
Q13308,PTK7,Homo sapiens (Human),0.43370273,1,0.982830058,0.433497043,0.74476406,0
Q13310,PABPC4,Homo sapiens (Human),0,0.07418562,0.202355151,0.252653988,1,0.685201263
Q13325,IFIT5,Homo sapiens (Human),0,0.205005167,0.206479822,0.298602981,1,0.54525905
Q13347,EIF3I,Homo sapiens (Human),0,0.125939285,0.146914345,0.251681017,1,0.624929984
Q13363,CTBP1,Homo sapiens (Human),0,0.016224931,0.162746957,0.21496754,1,0.621630334
Q13405,MRPL49,Homo sapiens (Human),0,0.037678734,0.250996964,1,0.774040458,0.19866855
Q13409,DYNC1I2,Homo sapiens (Human),0,0.288741138,0.428183811,0.531949632,1,0.306039175
Q13418,ILK,Homo sapiens (Human),0,0.449898607,0.20364166,0.190002118,1,0.173546067
Q13423,NNT,Homo sapiens (Human),0,0.0361744,0.259826862,1,0.946222602,0.258294339
Q13425,SNTB2,Homo sapiens (Human),0.235341582,0.722705667,1,0.502281851,0.524838571,0
Q13443,ADAM9,Homo sapiens (Human),0,0.689325208,0.909441755,0.37856273,1,0.040869219
Q13445,TMED1,Homo sapiens (Human),0,0.25579068,0.505795279,0.575864001,1,0.170647224
Q13454,TUSC3,Homo sapiens (Human),0,0.300519248,1,0.551877338,0.739173508,0.098628894
Q13488,TCIRG1,Homo sapiens (Human),0.202881901,0.710953763,1,0.444009713,0.278785478,0
Q13492,PICALM,Homo sapiens (Human),0.314865776,0.568272041,1,0.358759066,0.42666954,0
Q13505,MTX1,Homo sapiens (Human),0,0.051096588,0.260830431,1,0.569662976,0.119569471
Q13509,TUBB3,Homo sapiens (Human),0,0.124512265,0.170465217,0.26859236,1,0.547422347
Q13510,ASAH1,Homo sapiens (Human),0,0.356960413,1,0.692055151,0.386408079,0.034910243
Q13546,RIPK1,Homo sapiens (Human),0,0.141889157,0.313458823,0.295130386,1,0.585298901
Q13557,CAMK2D,Homo sapiens (Human),0,0.171370507,0.206482181,0.259910377,1,0.441229003
Q13561,DCTN2,Homo sapiens (Human),0.031430473,0.64697746,1,0.720811144,0.587271344,0
Q13563,PKD2,Homo sapiens (Human),0,0.315296807,0.795436315,0.725538334,1,0.196438087
Q13576,IQGAP2,Homo sapiens (Human),0.559421688,1,0.947165223,0.592186432,0.601961773,0
Q13586,STIM1,Homo sapiens (Human),0,0.359953213,1,0.603441674,0.898023989,0.142851813
Q13596,SNX1,Homo sapiens (Human),0,0.290501327,0.258600823,0.284504593,1,0.52660501
Q13617,CUL2,Homo sapiens (Human),0,0.342358313,0.764406924,0.768513216,1,0.352551044
Q13637,RAB32,Homo sapiens (Human),0,0.286584683,0.442748692,0.407732608,1,0.125677726
Q13641,TPBG,Homo sapiens (Human),0.354930656,1,0.833064271,0.339549895,0.577117172,0
Q13642,FHL1,Homo sapiens (Human),0,0.192830592,0.227881081,0.173885302,1,0.434541805
Q13643,FHL3,Homo sapiens (Human),0,0.431392697,0.703964292,0.744000036,1,0.33565297
Q13724,MOGS,Homo sapiens (Human),0,0.253462877,1,0.619638948,0.99305807,0.186127944
Q13740,ALCAM,Homo sapiens (Human),0.575145717,1,0.723198854,0.371350995,0.358997932,0
Q13813,SPTAN1,Homo sapiens (Human),0.154945829,0.293683339,1,0.429678916,0.430632358,0
Q13825,AUH,Homo sapiens (Human),0,0.020132132,0.207454741,1,0.689066886,0.182369942
Q13885,TUBB2A,Homo sapiens (Human),0,0.043366135,0.103683529,0.192849532,1,0.559219518
Q13907,IDI1,Homo sapiens (Human),0,0.095599495,0.298028269,0.848406285,1,0.308359939
Q14008,CKAP5,Homo sapiens (Human),0,0.039407774,0.24002412,0.935967089,1,0.260776197
Q14019,COTL1,Homo sapiens (Human),0.228664901,1,0.463119288,0.301107127,0.378725076,0
Q14103,HNRNPD,Homo sapiens (Human),0,0.093909187,0.313318712,0.240114383,1,0.57607922
Q14108,SCARB2,Homo sapiens (Human),0.231823914,0.859501695,1,0.497270418,0.318393135,0
Q14126,DSG2,Homo sapiens (Human),0.503413549,1,0.661749903,0.30570685,0.326733138,0
Q14152,EIF3A,Homo sapiens (Human),0,0.093451639,0.174873598,0.287479752,1,0.485675842
Q14165,MLEC,Homo sapiens (Human),0,0.271485682,0.928804711,0.601060848,1,0.164712456
Q14168,MPP2,Homo sapiens (Human),0.020873352,0.767364474,1,0.582027695,0.641479553,0
Q14192,FHL2,Homo sapiens (Human),0,0.095886504,0.097988231,0.172935385,1,0.551824691
Q14203,DCTN1,Homo sapiens (Human),0,0.100913011,0.102159537,0.28373368,1,0.536700754
Q14204,DYNC1H1,Homo sapiens (Human),0,0.13779751,0.220301465,0.334680841,1,0.484431688
Q14247,CTTN,Homo sapiens (Human),0.471868881,1,0.41689302,0.303970234,0.286994745,0
Q14249,ENDOG,Homo sapiens (Human),0,0.072335159,0.230299598,1,0.490913515,0.141456864
Q14254,FLOT2,Homo sapiens (Human),0.428845495,0.903023598,1,0.538182311,0.407070836,0
Q14257,RCN2,Homo sapiens (Human),0,0.362640758,1,0.605117295,0.642543275,0.114898341
Q14258,TRIM25,Homo sapiens (Human),0,0.501033222,0.943836422,0.594400084,1,0.549962241
Q14315,FLNC,Homo sapiens (Human),0,0.495717406,0.438037986,0.397845568,1,0.214022307
Q14344,GNA13,Homo sapiens (Human),0.542920626,0.870404345,1,0.453525399,0.410052035,0
Q14376,GALE,Homo sapiens (Human),0,0.081961869,0.110179646,0.283647821,1,0.839062827
Q14393,GAS6,Homo sapiens (Human),0,0.359403666,0.616470615,0.601822711,1,0.174675461
Q14554,PDIA5,Homo sapiens (Human),0,0.305886685,1,0.621024559,0.969911646,0.10297643
Q14573,ITPR3,Homo sapiens (Human),0,0.48406874,1,0.529692903,0.444277037,0.078776502
Q14696,MESDC2,Homo sapiens (Human),0,0.346748422,1,0.454953484,0.353920304,0.051679919
Q14697,#N/A,#N/A,0,0.561730245,1,0.873569349,0.857294683,0.079656565
Q14697-2,#N/A,#N/A,0,0.271165844,0.368860278,0.588493914,1,0.147311557
Q14699,RFTN1,Homo sapiens (Human),0.502045495,1,0.789296971,0.373218675,0.436950888,0
Q14728,MFSD10,Homo sapiens (Human),0,0.189228349,0.441732477,0.402060607,1,0.154794247
Q14764,MVP,Homo sapiens (Human),0,0.121496144,0.132320032,0.318140329,1,0.101488766
Q14789,GOLGB1,Homo sapiens (Human),0,0.222864718,1,0.32054609,0.310306894,0.067149949
Q14847,LASP1,Homo sapiens (Human),0.455042271,1,0.386111887,0.193763479,0.297022974,0
Q14849,STARD3,Homo sapiens (Human),0.038568878,0.560482071,1,0.417051541,0.490305757,0
Q14956,GPNMB,Homo sapiens (Human),0.000791561,0.632347252,1,0.623814261,0.368118683,0
Q14974,KPNB1,Homo sapiens (Human),0,0.371544426,0.294155003,0.364055152,1,0.35301086
Q15005,SPCS2,Homo sapiens (Human),0,0.245257562,0.75720591,0.537147763,1,0.140895884
Q15006,EMC2,Homo sapiens (Human),0,0.310153134,0.966139596,0.618409404,1,0.186604607
Q15008,PSMD6,Homo sapiens (Human),0,0.100054735,0.184490222,0.316203149,1,0.506716942
Q15019,2-Sep,Homo sapiens (Human),0.175143932,0.718418603,1,0.554351334,0.995410641,0
Q15031,LARS2,Homo sapiens (Human),0,0.051510131,0.27620658,1,0.750864562,0.234715535
Q15035,TRAM2,Homo sapiens (Human),0,0.257605433,0.836327919,0.578467394,1,0.172149078
Q15041,ARL6IP1,Homo sapiens (Human),0,0.582631115,0.981566577,0.596582376,1,0.183271843
Q15043,SLC39A14,Homo sapiens (Human),0.26160088,1,0.824689903,0.360251008,0.290379066,0
Q15046,KARS,Homo sapiens (Human),0,0.097181854,0.471073933,0.9383028,1,0.365128612
Q15057,ACAP2,Homo sapiens (Human),0,0.178354524,0.250883666,0.377587345,1,0.398422315
Q15067,ACOX1,Homo sapiens (Human),0,0.01389947,0.100507553,0.299299416,1,0.146580358
Q15070,OXA1L,Homo sapiens (Human),0,0.048888843,0.254930323,1,0.541672569,0.15548896
Q15075,EEA1,Homo sapiens (Human),0.166964475,1,0.257234137,0.115391536,0.16753232,0
Q15084,PDIA6,Homo sapiens (Human),0,0.345709049,1,0.420786474,0.246238107,0.000109933
Q15119,PDK2,Homo sapiens (Human),0,0.030178673,0.228413601,1,0.693776629,0.214352746
Q15121,PEA15,Homo sapiens (Human),0,0.224862466,0.196228518,0.320037929,1,0.523388386
Q15126,PMVK,Homo sapiens (Human),0,0.065418044,0.197555028,0.380041982,1,0.71008204
Q15155,NOMO1,Homo sapiens (Human),0,0.528602281,1,0.46942729,0.63833354,0.137120995
Q15165,PON2,Homo sapiens (Human),0,0.179485655,0.745831232,0.541819503,1,0.168678556
Q15185,PTGES3,Homo sapiens (Human),0,0.163577548,0.122189535,0.214075487,1,0.54817206
Q15233,NONO,Homo sapiens (Human),0,0.045404452,0.112786598,0.225431292,1,0.835387096
Q15286,RAB35,Homo sapiens (Human),0.432564819,1,0.870726174,0.437992497,0.59579001,0
Q15293,RCN1,Homo sapiens (Human),0,0.406940542,1,0.499165282,0.466134136,0.021526566
Q15363,TMED2,Homo sapiens (Human),0,0.305959015,0.608122542,0.463218022,1,0.155442978
Q15365,PCBP1,Homo sapiens (Human),0,0.112436501,0.151002271,0.223479525,1,0.710836341
Q15369,TCEB1,Homo sapiens (Human),0,0.317883066,0.348453725,0.437418142,1,0.543623126
Q15370,TCEB2,Homo sapiens (Human),0,0.261640128,0.343273679,0.348572996,1,0.414916645
Q15382,RHEB,Homo sapiens (Human),0,0.211079274,0.164704377,0.267664884,1,0.378240802
Q15392,DHCR24,Homo sapiens (Human),0,0.371277911,1,0.627140957,0.743769483,0.145504981
Q15404,RSU1,Homo sapiens (Human),0.286874457,1,0.470695358,0.39277964,0.408972845,0
Q15417,CNN3,Homo sapiens (Human),0.563707036,1,0.387078298,0.302791744,0.340904992,0
Q15436,SEC23A,Homo sapiens (Human),0,0.19975043,0.390710504,0.394403041,1,0.488242926
Q15477,SKIV2L,Homo sapiens (Human),0,0.158257406,0.303325119,0.375188956,1,0.537379811
Q15526,SURF1,Homo sapiens (Human),0,0.059906543,0.307588913,1,0.915287955,0.267655061
Q15582,TGFBI,Homo sapiens (Human),0,0.164421414,0.289731957,0.314823389,1,0.482809112
Q15599,SLC9A3R2,Homo sapiens (Human),0.520373346,1,0.800436362,0.475949738,0.280152617,0
Q15628,TRADD,Homo sapiens (Human),0,0.100425724,0.161562721,0.307142478,1,0.622873404
Q15629,TRAM1,Homo sapiens (Human),0,0.225959223,0.767137543,0.523488374,1,0.204004677
Q15645,TRIP13,Homo sapiens (Human),0,0.092520612,0.187310918,0.296308218,1,0.642154665
Q15646,OASL,Homo sapiens (Human),0,0.067540883,0.21403356,0.317084464,1,0.561550913
Q15717,ELAVL1,Homo sapiens (Human),0,0.05839724,0.145911256,0.244342036,1,0.678428222
Q15738,NSDHL,Homo sapiens (Human),0,0.446736667,1,0.539766416,0.874267514,0.11268289
Q15746,MYLK,Homo sapiens (Human),0,0.095170772,0.129623025,0.232465043,1,0.559703538
Q15758,SLC1A5,Homo sapiens (Human),0.553105019,1,0.745820277,0.382969634,0.275550687,0
Q15773,MLF2,Homo sapiens (Human),0,0.061366758,0.100089345,0.270174845,1,0.729929178
Q15904,ATP6AP1,Homo sapiens (Human),0,0.475134175,1,0.616365582,0.687374611,0.145110965
Q15942,ZYX,Homo sapiens (Human),0.02918606,0.339517509,0,0.074048538,1,0.228518024
Q16134,ETFDH,Homo sapiens (Human),0,0.06420778,0.275098854,1,0.912574314,0.251429487
Q16181,7-Sep,Homo sapiens (Human),0.481621883,0.855004562,1,0.483945449,0.541001305,0
Q16270,IGFBP7,Homo sapiens (Human),0,0.496117934,1,0.520900866,0.745769231,0.045377907
Q16363,LAMA4,Homo sapiens (Human),0,0.409414061,1,0.505371556,0.563355144,0.029131147
Q16527,CSRP2,Homo sapiens (Human),0,0.402206365,0.304095738,0.020156709,1,0.016243578
Q16531,DDB1,Homo sapiens (Human),0,0.305954413,0.367298257,0.338906875,1,0.456190117
Q16540,MRPL23,Homo sapiens (Human),0,0.014247431,0.221622134,1,0.723262847,0.192450013
Q16543,CDC37,Homo sapiens (Human),0.308182339,1,0.521674054,0.309450075,0.534905295,0
Q16555,DPYSL2,Homo sapiens (Human),0,0.191617341,0.215944921,0.236819619,1,0.507845814
Q16595,FXN,Homo sapiens (Human),0,0.026643843,0.218013832,1,0.652194045,0.217035347
Q16610,ECM1,Homo sapiens (Human),0,0.368602557,1,0.455689213,0.368831134,0.067724745
Q16611,BAK1,Homo sapiens (Human),0,0.036793327,0.255987847,1,0.763179318,0.267708077
Q16643,DBN1,Homo sapiens (Human),0.092163789,0.759103138,0,0.220974961,1,0.253535043
Q16658,FSCN1,Homo sapiens (Human),0,0.355946717,0.193155258,0.227044537,1,0.472396798
Q16698,DECR1,Homo sapiens (Human),0,0.053217515,0.275352301,1,0.922253787,0.278686627
Q16706,MAN2A1,Homo sapiens (Human),0,0.351672462,0.851167032,0.553618745,1,0.263592719
Q16740,CLPP,Homo sapiens (Human),0,0.016981897,0.205677703,1,0.73410559,0.209157006
Q16762,TST,Homo sapiens (Human),0,0.063358679,0.268118078,1,0.692476862,0.198648303
Q16774,GUK1,Homo sapiens (Human),0,0.064241723,0.253992052,1,0.733126145,0.211573495
Q16775,HAGH,Homo sapiens (Human),0,0.224180239,0.37699502,1,0.831096561,0.222330301
Q16795,NDUFA9,Homo sapiens (Human),0,0.038512924,0.227474183,1,0.654443109,0.190050496
Q16798,ME3,Homo sapiens (Human),0,0.092433344,0.352926647,1,0.869390409,0.2305665
Q16799,RTN1,Homo sapiens (Human),0,0.718383697,1,0.57926455,0.920659631,0.100395635
Q16822,PCK2,Homo sapiens (Human),0,0.021736314,0.242123762,1,0.763175802,0.221827333
Q16836,HADH,Homo sapiens (Human),0,0.038782219,0.22207245,1,0.56876443,0.130786571
Q16850,CYP51A1,Homo sapiens (Human),0,0.3744539,1,0.496271576,0.583714239,0.076927306
Q16864,ATP6V1F,Homo sapiens (Human),0.175105129,0.70405478,1,0.493532037,0.35588104,0
Q16881,TXNRD1,Homo sapiens (Human),0.112941652,0.99695288,0.539087643,0.710572603,1,0
Q16891,#N/A,#N/A,0,0.03883552,0.250894926,1,0.511037991,0.073910135
Q16891-4,#N/A,#N/A,0,0.097823791,0.251320634,1,0.762770845,0.162871354
Q1KMD3,HNRNPUL2,Homo sapiens (Human),0,0.067877734,0.190000204,0.334200055,1,0.716121184
Q29983,MICA,Homo sapiens (Human),0,0.420187479,1,0.602563166,0.683743283,0.09330905
Q2M389,KIAA1033,Homo sapiens (Human),0,0.187401402,0.180876238,0.396899146,1,0.525614017
Q32P28,P3H1,Homo sapiens (Human),0,0.314650087,1,0.505855304,0.505771904,0.122050175
Q3SXM5,HSDL1,Homo sapiens (Human),0,0.057431373,0.31568429,1,0.817906345,0.230985189
Q3SY69,ALDH1L2,Homo sapiens (Human),0,0.046254299,0.267428617,1,0.852499937,0.241819167
Q3ZCQ8,TIMM50,Homo sapiens (Human),0,0.064527983,0.246195785,1,0.536899943,0.145121573
Q460N5,PARP14,Homo sapiens (Human),0,0.37417031,0.576976729,0.394985344,1,0.377953096
Q4G0N4,NADK2,Homo sapiens (Human),0,0.03081753,0.260294881,1,0.892741092,0.278563708
Q4G176,ACSF3,Homo sapiens (Human),0,0.074172866,0.306724445,1,0.762561757,0.225521073
Q4KMQ2,ANO6,Homo sapiens (Human),0,0.500370112,0.610261616,0.577718699,1,0.160459362
Q4U2R6,MRPL51,Homo sapiens (Human),0,0.020657659,0.205028979,1,0.776146665,0.166304255
Q4VC31,CCDC58,Homo sapiens (Human),0,0.02236761,0.251347061,1,0.404339052,0.093059442
Q53EP0,FNDC3B,Homo sapiens (Human),0,0.105465642,0.450128355,0.261919716,1,0.237831212
Q53GQ0,HSD17B12,Homo sapiens (Human),0,0.313539581,0.997265628,0.643386502,1,0.157286052
Q53H12,AGK,Homo sapiens (Human),0,0.046359301,0.270301138,1,0.7919186,0.213073644
Q53H82,LACTB2,Homo sapiens (Human),0,0.063369651,0.200347728,0.616996472,1,0.205057314
Q53R41,FASTKD1,Homo sapiens (Human),0,0.073381831,0.304394727,1,0.831870807,0.134579615
Q53S33,BOLA3,Homo sapiens (Human),0,0.057179116,0.309814225,1,0.646625862,0.14997293
Q56VL3,OCIAD2,Homo sapiens (Human),0,0.033654501,0.264767839,1,0.599298563,0.156666598
Q5BJF2,TMEM97,Homo sapiens (Human),0,0.226977656,0.750093257,0.488579246,1,0.227220886
Q5BJH7,YIF1B,Homo sapiens (Human),0,0.393449787,0.818774535,0.554633351,1,0.191866766
Q5EB52,MEST,Homo sapiens (Human),0,0.166844054,0.560463902,0.537678003,1,0.311145904
Q5EBM0,CMPK2,Homo sapiens (Human),0,0.160007779,0.478756894,0.812356664,1,0.368280788
Q5GLZ8,HERC4,Homo sapiens (Human),0,0.192387127,0.231098348,0.397539852,1,0.468681838
Q5H8A4,PIGG,Homo sapiens (Human),0,0.333274582,0.841293704,0.637015803,1,0.161417139
Q5HYI7,MTX3,Homo sapiens (Human),0,0.039780681,0.274118758,1,0.735442943,0.18436878
Q5HYI8,RABL3,Homo sapiens (Human),0,0.473772464,1,0.466817774,0.56267634,0.166164541
Q5JPH6,EARS2,Homo sapiens (Human),0,0.040748433,0.26547444,1,0.847180474,0.246640757
Q5JRA6,MIA3,Homo sapiens (Human),0,0.321023696,1,0.464216592,0.469238903,0.083218412
Q5JRX3,PITRM1,Homo sapiens (Human),0,0.035574827,0.251277133,1,0.853842009,0.239915383
Q5JTV8,TOR1AIP1,Homo sapiens (Human),0,0.174373533,0.381611124,0.360409221,1,0.143579538
Q5JTZ9,AARS2,Homo sapiens (Human),0,0.035282999,0.263906428,1,0.652918921,0.196171853
