Uniprot Accession,Gene,Organism,1,2,3,4,5,6
P21926,CD9,Homo sapiens (Human),1,0.430909343,0.403224272,0.104030266,0.012491222,0
P21964,COMT,Homo sapiens (Human),1,0.956280264,0.756671766,0.495119686,0.521219182,0
P21980,TGM2,Homo sapiens (Human),0.191324193,0,0.152780154,0.491187735,1,0.647051474
P22033,MUT,Homo sapiens (Human),0,0.029766845,0.427808686,1,0.304433443,0.124935771
P22061,PCMT1,Homo sapiens (Human),0.180526125,0.04588255,0.438881699,1,0.457576346,0
P22102,GART,Homo sapiens (Human),0.183651244,0,0.043353358,0.459048739,1,0.621422055
P22307,SCP2,Homo sapiens (Human),0.009830403,0.229001115,1,0.887162378,0.669908563,0
P22314,UBA1,Homo sapiens (Human),0.692590499,0.214512945,0,0.300748816,1,0.410890391
P22392,NME2,Homo sapiens (Human),1,0.297305198,0.45808223,0.747135634,0.633523447,0
P22413,ENPP1,Homo sapiens (Human),1,0.524068239,0.427591425,0.17073563,0.062044229,0
P22570,FDXR,Homo sapiens (Human),0,0.021258929,0.469107268,1,0.421300107,0.181088737
P22626,HNRNPA2B1,Homo sapiens (Human),0.165734664,0,0.241940981,0.378762594,0.991446678,1
P22692,IGFBP4,Homo sapiens (Human),0.53622056,1,0.721540807,0.639874681,0.655508102,0
P22830,FECH,Homo sapiens (Human),0.001686574,0,0.410432694,1,0.340840861,0.153787578
P23142,FBLN1,Homo sapiens (Human),0.277576778,0.667714757,0.735593899,1,0.942261402,0
P23219,PTGS1,Homo sapiens (Human),0.436338995,0.463037199,0.377475544,0.526129193,1,0
P23284,PPIB,Homo sapiens (Human),0.924999615,1,0.947897011,0.305551987,0.097709084,0
P23368,ME2,Homo sapiens (Human),0,0.021479897,0.383280494,1,0.41534314,0.138005173
P23381,WARS,Homo sapiens (Human),1,0,0.132071352,0.000736263,0.406890889,0.030262446
P23396,RPS3,Homo sapiens (Human),0.039380386,0,0.009923115,0.339974467,1,0.714904647
P23434,GCSH,Homo sapiens (Human),0,0.008497321,0.464243417,1,0.212888334,0.068799006
P23458,JAK1,Homo sapiens (Human),1,0.712935855,0.371650421,0.238799315,0.10758936,0
P23526,AHCY,Homo sapiens (Human),0.890427032,0.052029912,0,0.247274795,1,0.851303947
P23528,CFL1,Homo sapiens (Human),1,0.346612249,0.259207835,0.117423034,0.015231867,0
P23634,ATP2B4,Homo sapiens (Human),1,0.573000029,0.460884731,0.252125831,0.192284491,0
P23786,CPT2,Homo sapiens (Human),0,0.015777475,0.390710633,1,0.338578901,0.100975962
P23919,DTYMK,Homo sapiens (Human),0,0.006268735,0.451148592,1,0.63022068,0.322021733
P24310,COX7A1,Homo sapiens (Human),0,0.026546315,0.280638217,1,0.822466373,0.260882899
P24390,KDELR1,Homo sapiens (Human),0.890523571,1,0.377868351,0.426948966,0.677721196,0
P24534,EEF1B2,Homo sapiens (Human),1,0.302488367,0.419551092,0.419090908,0.625376617,0
P24539,ATP5F1,Homo sapiens (Human),0,0.001263102,0.41655298,1,0.307232421,0.104755097
P24557,TBXAS1,Homo sapiens (Human),0.353558189,0.375994313,0.363579934,0.586950555,1,0
P24593,IGFBP5,Homo sapiens (Human),1,0.020105918,0.036601786,0.155164625,0.97266963,0
P24666,ACP1,Homo sapiens (Human),0,0.12231395,0.611640806,1,0.840042452,0.298064273
P24752,ACAT1,Homo sapiens (Human),0,0.011487411,0.450466689,1,0.295376714,0.117009812
P25325,MPST,Homo sapiens (Human),0,0.0220499,0.38103971,1,0.329612308,0.118783532
P25398,RPS12,Homo sapiens (Human),0.548244813,0,0.180635368,0.600717875,1,0.698471483
P25445,FAS,Homo sapiens (Human),1,0.328747584,0.364960499,0.155489544,0.027367462,0
P25685,DNAJB1,Homo sapiens (Human),0,0.016441313,0.001768922,0.277608285,1,0.763883667
P25705,ATP5A1,Homo sapiens (Human),0,0.042998781,0.508826069,1,0.367670069,0.140819304
P25786,PSMA1,Homo sapiens (Human),1,0.344938941,0.02580352,0.118173738,0.209462187,0
P25789,PSMA4,Homo sapiens (Human),1,0.312665944,0.174687653,0.201643815,0.231247183,0
P26006,ITGA3,Homo sapiens (Human),1,0.60917413,0.461965852,0.173348055,0.063244052,0
P26022,PTX3,Homo sapiens (Human),0.667087334,1,0.680285399,0.434115821,0.756972058,0
P26038,MSN,Homo sapiens (Human),1,0.441217951,0.252556082,0.11514744,0.027519985,0
P26373,RPL13,Homo sapiens (Human),0.139469746,0.146179896,0,0.196595345,1,0.320565385
P26440,IVD,Homo sapiens (Human),0,0.036134182,0.419504617,1,0.546543484,0.198561329
P26572,MGAT1,Homo sapiens (Human),0.172763942,1,0.589549096,0.320254314,0.71933521,0
P26639,TARS,Homo sapiens (Human),1,0.292739392,0,0.171460175,0.78930282,0.112136726
P26640,VARS,Homo sapiens (Human),0.16682614,0,0.145514403,0.357402692,1,0.348100584
P26641,EEF1G,Homo sapiens (Human),0.515020184,0,0.122072406,0.370117065,1,0.46008906
P26885,FKBP2,Homo sapiens (Human),0.699641877,1,0.617017094,0.23067361,0.078769216,0
P27105,STOM,Homo sapiens (Human),1,0.892545908,0.508660061,0.242635823,0.086434697,0
P27348,YWHAQ,Homo sapiens (Human),1,0.207238305,0.028387383,0,0.093428447,0.02092116
P27487,DPP4,Homo sapiens (Human),1,0.537052951,0.45663035,0.18213747,0.035385909,0
P27635,RPL10,Homo sapiens (Human),0.038891588,0.044554541,0,0.216435835,1,0.401096978
P27695,APEX1,Homo sapiens (Human),0.421031027,0.277191958,0.72903836,1,0.733578208,0
P27701,CD82,Homo sapiens (Human),0.975551534,1,0.56390894,0.240959721,0.047843542,0
P27708,CAD,Homo sapiens (Human),0.158869997,0,0.216807381,0.445555784,1,0.615863762
P27797,CALR,Homo sapiens (Human),0.950169754,0.71327634,1,0.300363778,0.081562489,0
P27816,MAP4,Homo sapiens (Human),0.476759073,0,0.230916598,0.442026513,1,0.720403911
P27824,CANX,Homo sapiens (Human),1,0.735220839,0.960383753,0.524331405,0.516894329,0
P28066,PSMA5,Homo sapiens (Human),1,0.389713388,0.210781139,0.110668678,0.76164304,0
P28074,PSMB5,Homo sapiens (Human),1,0.426714486,0.529630394,0.545439707,0.276340991,0
P28288,ABCD3,Homo sapiens (Human),0,0.372645637,0.992493322,1,0.854214341,0.073661966
P28331,NDUFS1,Homo sapiens (Human),0,0.015598733,0.40363941,1,0.390002038,0.137087873
P28482,MAPK1,Homo sapiens (Human),1,0.132745616,0.040443087,0.083858319,0.285477865,0
P28799,GRN,Homo sapiens (Human),0.117138792,0.942354555,1,0.078685234,0.731110567,0
P28838,LAP3,Homo sapiens (Human),0.028207771,0,0.389191785,1,0.363023595,0.062034745
P29317,EPHA2,Homo sapiens (Human),1,0.603342434,0.435431332,0.139909963,0.06045968,0
P29323,EPHB2,Homo sapiens (Human),1,0.616226343,0.209265196,0.104339858,0.320611849,0
P29401,TKT,Homo sapiens (Human),1,0.439812063,0.24375837,0.181183607,0.169333601,0
P29728,OAS2,Homo sapiens (Human),0.9148017,1,0.802903683,0.563469836,0.531476508,0
P29992,GNA11,Homo sapiens (Human),1,0.512792249,0.364193112,0.13937878,0.047693722,0
P30038,ALDH4A1,Homo sapiens (Human),0,0.012920777,0.410746514,1,0.262302983,0.092656316
P30040,ERP29,Homo sapiens (Human),0.849688528,1,0.822604822,0.276602522,0.09243123,0
P30041,PRDX6,Homo sapiens (Human),1,0.316262862,0.099561882,0.119572806,0.286998325,0
P30042,C21orf33,Homo sapiens (Human),0,0.00430842,0.49105535,1,0.344973383,0.143685211
P30043,BLVRB,Homo sapiens (Human),0.022708935,0,0.03120052,0.322164414,1,0.496190785
P30044,PRDX5,Homo sapiens (Human),0,0.003388267,0.46615516,1,0.327770563,0.115132902
P30048,PRDX3,Homo sapiens (Human),0,0.030877967,0.446236799,1,0.408399188,0.12767278
P30049,ATP5D,Homo sapiens (Human),0,0.024848568,0.463851562,1,0.333983173,0.173351029
P30050,RPL12,Homo sapiens (Human),0.579523444,0.69539597,1,0.341936662,0.173986233,0
P30084,ECHS1,Homo sapiens (Human),0,0.008070913,0.439359659,1,0.353961888,0.119750908
P30085,CMPK1,Homo sapiens (Human),0.281710376,0,0.224596025,0.915934813,1,0.14984279
P30101,PDIA3,Homo sapiens (Human),0.886143211,1,0.859175108,0.310949286,0.109905972,0
P30153,PPP2R1A,Homo sapiens (Human),1,0.490975503,0.283581806,0.069189666,0.438581879,0
P30405,PPIF,Homo sapiens (Human),0,0.012932654,0.522989504,1,0.201445087,0.10936859
P30519,HMOX2,Homo sapiens (Human),1,0.830384595,0.51847311,0.176250562,0.097435199,0
P30533,LRPAP1,Homo sapiens (Human),0.984162898,0.96643744,1,0.352449369,0.103770854,0
P30536,TSPO,Homo sapiens (Human),0,0.04872329,0.405371842,1,0.312329343,0.069704762
P30626,SRI,Homo sapiens (Human),0.181108044,0.049916782,0,0.249580079,1,0.068130401
P30825,SLC7A1,Homo sapiens (Human),1,0.644627681,0.437013591,0.242448236,0.086866898,0
P31040,SDHA,Homo sapiens (Human),0,0.009659194,0.403246648,1,0.443766374,0.165712775
P31153,MAT2A,Homo sapiens (Human),0.317882931,0.009183834,0,0.398230451,1,0.240758311
P31689,DNAJA1,Homo sapiens (Human),0.019501233,0,0.134097324,0.410761829,1,0.78266807
P31930,UQCRC1,Homo sapiens (Human),0,0.000799375,0.404720332,1,0.56990885,0.164980734
P31937,HIBADH,Homo sapiens (Human),0,0.025431634,0.505621585,1,0.412256124,0.117557491
P31939,ATIC,Homo sapiens (Human),0.598169735,0.207702286,0,0.358442252,1,0.434404739
P31942,HNRNPH3,Homo sapiens (Human),0.0508113,0,0.087165742,0.302555534,0.900989695,1
P31943,HNRNPH1,Homo sapiens (Human),0.086473278,0,0.110395472,0.271039975,1,0.726642383
P31946,YWHAB,Homo sapiens (Human),1,0.456725374,0.262042642,0.157278717,0.13329321,0
P31947,SFN,Homo sapiens (Human),1,0.396281288,0.21872239,0.149223164,0.072565608,0
P31948,STIP1,Homo sapiens (Human),1,0.633915075,0.203924924,0.126347087,0.110951018,0
P31949,S100A11,Homo sapiens (Human),1,0.601753353,0.231361483,0.086357276,0.153578283,0
P32119,PRDX2,Homo sapiens (Human),1,0.475200711,0.231198503,0.109120251,0.073968305,0
P32189,GK,Homo sapiens (Human),0,0.033358316,0.438067986,1,0.533103441,0.171300652
P32322,PYCR1,Homo sapiens (Human),0.002825156,0,0.278416709,1,0.565613592,0.139635664
P32969,RPL9; RPL9P7; RPL9P8; RPL9P9,Homo sapiens (Human),0.20607848,0,0.194686641,0.224467946,1,0.686589326
P33121,ACSL1,Homo sapiens (Human),0.136782639,0.204878692,0.664440569,1,0.294536681,0
P33176,KIF5B,Homo sapiens (Human),1,0,0.160963039,0.27529028,0.788255657,0.131073919
P33316,DUT,Homo sapiens (Human),0.032029481,0,0.465657463,1,0.27814941,0.04035769
P33527,ABCC1,Homo sapiens (Human),1,0.544449074,0.475409634,0.261181851,0.084142013,0
P33897,ABCD1,Homo sapiens (Human),0.052301896,0.250884288,1,0.794770796,0.750727866,0
P33992,MCM5,Homo sapiens (Human),0.042370787,0,0.045544772,0.220164552,1,0.383377419
P34059,GALNS,Homo sapiens (Human),0.439734844,0.533984141,0.889198456,1,0.331895276,0
P34897,SHMT2,Homo sapiens (Human),0,0.025532883,0.398131038,1,0.398268426,0.135324105
P34932,HSPA4,Homo sapiens (Human),1,0.368991583,0.223511219,0.119651065,0.250823888,0
P35052,GPC1,Homo sapiens (Human),1,0.967603162,0.563622481,0.38527535,0.760674657,0
P35080-2,PFN2,Homo sapiens (Human),1,0.13259341,0,0.375857175,0.538618014,0.295181471
P35221,CTNNA1,Homo sapiens (Human),1,0.472555568,0.382577913,0.147076845,0.07262198,0
P35222,CTNNB1,Homo sapiens (Human),1,0.3353993,0.467817743,0.133947363,0.069864224,0
P35232,PHB,Homo sapiens (Human),0,0.014554855,0.409162765,1,0.445489413,0.139475285
P35240,NF2,Homo sapiens (Human),1,0.440971578,0.412951069,0.197689816,0.061468297,0
P35241,RDX,Homo sapiens (Human),1,0.414420035,0.255841482,0.081112256,0.005065763,0
P35268,RPL22,Homo sapiens (Human),0.37808843,0.623594538,0.317449521,0.360341603,1,0
P35270,SPR,Homo sapiens (Human),0.002070756,0,0.369611421,1,0.240720656,0.099396106
P35475,IDUA,Homo sapiens (Human),0.281468004,0.718789336,1,0.885328742,0.408015809,0
P35527,KRT9,Homo sapiens (Human),0.256112586,0.005485259,0,0.098070493,0.137815279,1
P35579,MYH9,Homo sapiens (Human),0.315721823,0.266318259,1,0.344691335,0.068498417,0
P35580,MYH10,Homo sapiens (Human),0.206986268,0.24663365,1,0.354062063,0.053379781,0
P35606,COPB2,Homo sapiens (Human),0.802695815,0.116428523,0,0.495978649,1,0.087840172
P35610,SOAT1,Homo sapiens (Human),1,0.90906131,0.890220501,0.229126716,0.056654083,0
P35914,HMGCL,Homo sapiens (Human),0,0.03151212,0.442035615,1,0.394589244,0.145458893
P35998,PSMC2,Homo sapiens (Human),0.199330583,0,0.066228118,0.408704166,1,0.688129603
P36404,ARL2,Homo sapiens (Human),0.132239824,0,0.349564811,1,0.243514893,0.074585566
P36405,ARL3,Homo sapiens (Human),1,0.116737334,0.088839438,0,0.532388554,0.049736649
P36406,TRIM23,Homo sapiens (Human),1,0.356635831,0.205781846,0.168771007,0.083254539,0
P36507,MAP2K2,Homo sapiens (Human),0.149652745,0,0.07220216,0.205217993,1,0.377278168
P36542,ATP5C1,Homo sapiens (Human),0,0.003242034,0.431151279,1,0.374716986,0.186410577
P36543,ATP6V1E1,Homo sapiens (Human),1,0.543039976,0.676482952,0.33135653,0.087871439,0
P36551,CPOX,Homo sapiens (Human),0.006343818,0,0.488104846,1,0.226274807,0.071440315
P36578,RPL4,Homo sapiens (Human),0.71260813,1,0.217386711,0.174117092,0.572155197,0
P36776,LONP1,Homo sapiens (Human),0,0.001942393,0.424824569,1,0.3184204,0.122820291
P36941,LTBR,Homo sapiens (Human),1,0.788694673,0.587384021,0.258165174,0.32262752,0
P36957,DLST,Homo sapiens (Human),0.004231566,0,0.461080224,1,0.372792613,0.112946808
P37108,SRP14,Homo sapiens (Human),0.216796217,0.504193531,0.070169002,0,1,0.124180437
P37268,FDFT1,Homo sapiens (Human),0.927628929,1,0.859936726,0.296575061,0.163020403,0
P37802,TAGLN2,Homo sapiens (Human),1,0.47772274,0.239359414,0.128032521,0.059647818,0
P37837,TALDO1,Homo sapiens (Human),1,0.101201871,0,0.248919738,0.336634701,0.006251235
P38117,ETFB,Homo sapiens (Human),0,0.01966297,0.402788997,1,0.412564926,0.141746117
P38435,GGCX,Homo sapiens (Human),0.592731321,1,0.800445635,0.412501702,0.698898555,0
P38571,LIPA,Homo sapiens (Human),0.798255405,0.782614485,1,0.341150629,0.046706363,0
P38606,ATP6V1A,Homo sapiens (Human),1,0.690628358,0.710134086,0.341461278,0.117975396,0
P38646,HSPA9,Homo sapiens (Human),0,0.011573226,0.451741471,1,0.30001834,0.120687198
P38919,EIF4A3,Homo sapiens (Human),0.015442629,0,0.042811964,0.318953404,1,0.685368876
P39019,RPS19,Homo sapiens (Human),1,0.441948697,0.136590575,0.07888285,0.025766018,0
P39023,RPL3,Homo sapiens (Human),0,0.128740666,0.123114156,0.357606596,1,0.546435827
P39656,DDOST,Homo sapiens (Human),0.703053315,1,0.892762881,0.636420173,0.663681759,0
P40227,CCT6A,Homo sapiens (Human),1,0.947663904,0,0.221464858,0.529284626,0.067716592
P40261,NNMT,Homo sapiens (Human),0.286187897,0,0.179441458,0.451578719,1,0.963008143
P40429,RPL13A,Homo sapiens (Human),0.441147744,1,0.274028665,0.239245033,0.472602705,0
P40616,ARL1,Homo sapiens (Human),0.20680483,0.098139973,0,0.520548837,1,0.5698408
P40925,MDH1,Homo sapiens (Human),1,0.70867949,0.661670523,0.527612084,0.553012173,0
P40926,MDH2,Homo sapiens (Human),0,0.011589524,0.428331192,1,0.306182618,0.123606699
P40939,HADHA,Homo sapiens (Human),0,0.014167879,0.425449752,1,0.313639171,0.133252181
P41250,GARS,Homo sapiens (Human),0.12277902,0,0.375634741,1,0.586581635,0.253143114
P41252,IARS,Homo sapiens (Human),0.27633197,0,0.276557166,0.519206086,1,0.61052315
P42126,ECI1,Homo sapiens (Human),0,0.085921716,0.427445796,1,0.434764837,0.117575501
P42224,STAT1,Homo sapiens (Human),0.68228767,0,0.158837949,0.579827733,1,0.784950481
P42356,PI4KA,Homo sapiens (Human),1,0.246246635,0.305589119,0.136138841,0.043270491,0
P42704,LRPPRC,Homo sapiens (Human),0,0.011109932,0.416938096,1,0.318842601,0.125245159
P42765,ACAA2,Homo sapiens (Human),0,0.024728055,0.430553931,1,0.334861752,0.12579371
P42766,RPL35,Homo sapiens (Human),0.338190494,0.023235238,0,0.396664229,1,0.616453789
P42785,PRCP,Homo sapiens (Human),0.58116079,0.706895998,1,0.708490239,0.218567438,0
P42892,ECE1,Homo sapiens (Human),1,0.726965382,0.413679195,0.217063458,0.139280548,0
P43007,SLC1A4,Homo sapiens (Human),1,0.569507535,0.424515717,0.131193912,0.055163186,0
P43121,MCAM,Homo sapiens (Human),1,0.537175419,0.35695491,0.187161312,0.07168625,0
P43155,CRAT,Homo sapiens (Human),0,0.025736762,0.415318305,1,0.294190281,0.111343907
P43243,MATR3,Homo sapiens (Human),0.021302492,0,0.082720959,0.313973425,1,0.938823952
P43304,GPD2,Homo sapiens (Human),0,0.013126928,0.42534592,1,0.473930707,0.177536171
P43307,SSR1,Homo sapiens (Human),0.286876229,0.854757945,0.74773352,0.507798033,1,0
P43487,RANBP1,Homo sapiens (Human),1,0.150051612,0.127312896,0.090484269,0.012763729,0
P43490,NAMPT,Homo sapiens (Human),1,0.445881667,0.170095184,0.27587952,0.544205582,0
P43686,PSMC4,Homo sapiens (Human),0.109547575,0,0.032115742,0.317430576,1,0.421822161
P43897,TSFM,Homo sapiens (Human),0,0.019226794,0.456731489,1,0.300079555,0.12884272
P45880,#N/A,#N/A,0,0.004689336,0.50945192,1,0.314699457,0.14946378
P45880-2,#N/A,#N/A,0.05840358,0,0.459074662,1,0.416383942,0.151778519
P45954,ACADSB,Homo sapiens (Human),0.002310702,0,0.394065325,1,0.367287191,0.115185296
P46199,MTIF2,Homo sapiens (Human),0,0.017855688,0.316574623,1,0.393260649,0.12247578
P46379,BAG6,Homo sapiens (Human),0.000463367,0,0.371297665,1,0.998283583,0.450198661
P46459,NSF,Homo sapiens (Human),1,0.677285242,0.242720019,0.040456755,0.144075792,0
P46776,RPL27A,Homo sapiens (Human),0.596175541,0.101128594,0,0.543600637,1,0.346123947
P46777,RPL5,Homo sapiens (Human),1,0.545374459,0.718596896,0.238366462,0.530110884,0
P46778,RPL21,Homo sapiens (Human),0,0.229748887,0.226466383,0.014080452,1,0.431630522
P46779,RPL28,Homo sapiens (Human),0.37661801,0,0.143892796,0.541007317,0.89478488,1
P46781,RPS9,Homo sapiens (Human),0.174024416,0,0.094911546,0.456670197,1,0.714899474
P46782,RPS5,Homo sapiens (Human),0.250335212,0.110350553,0,0.298633744,1,0.532276791
P46783,RPS10,Homo sapiens (Human),0.255142741,0,0.287203588,1,0.589167774,0.22555528
P46939,UTRN,Homo sapiens (Human),1,0.446903687,0.382226043,0.129891952,0.039138805,0
P46940,IQGAP1,Homo sapiens (Human),1,0.376536791,0.273414315,0.146271761,0.040167477,0
P46977,STT3A,Homo sapiens (Human),0.705966862,0.861684766,1,0.594925986,0.637339531,0
P47755,CAPZA2,Homo sapiens (Human),1,0.58229835,0.380850394,0.208439364,0.083002637,0
P47756,CAPZB,Homo sapiens (Human),1,0.413610707,0.331165122,0.188034793,0.186309311,0
P47985,UQCRFS1,Homo sapiens (Human),0,0.019964161,0.396377679,1,0.524609391,0.163579025
P48047,ATP5O,Homo sapiens (Human),0,0.01873568,0.409194878,1,0.465745037,0.174745144
P48059,LIMS1,Homo sapiens (Human),1,0.354004241,0.277473374,0.19990504,0.121335103,0
P48426,PIP4K2A,Homo sapiens (Human),1,0.460072493,0.272779329,0.190236821,0.108156811,0
P48444,ARCN1,Homo sapiens (Human),1,0.182074183,0.092212964,0.500758583,0.740561551,0
P48449,LSS,Homo sapiens (Human),1,0.780309184,0.818991593,0.750730188,0.38041527,0
P48509,CD151,Homo sapiens (Human),1,0.557500921,0.405383455,0.180725131,0.170900557,0
P48556,PSMD8,Homo sapiens (Human),0.10525088,0.004605423,0,0.289380964,1,0.471025216
P48643,CCT5,Homo sapiens (Human),1,0.383827767,0.221444981,0.299842609,0.409264516,0
P48681,NES,Homo sapiens (Human),0.048787773,0,0.09763508,0.392005521,1,0.839874844
P48723,HSPA13,Homo sapiens (Human),0.731468982,1,0.794100847,0.522996601,0.490902675,0
P48735,IDH2,Homo sapiens (Human),0,0.014818118,0.398225624,1,0.371954461,0.130866611
P48739,PITPNB,Homo sapiens (Human),1,0.67667561,0.669233385,0.894126018,0.959024044,0
P48960,CD97,Homo sapiens (Human),1,0.476490222,0.414795478,0.182670883,0.068261831,0
P49189,ALDH9A1,Homo sapiens (Human),0.014907177,0,0.441532812,1,0.394353165,0.146809613
P49207,RPL34,Homo sapiens (Human),0.328387252,0.795639855,1,0.08859824,0.964322104,0
P49257,LMAN1,Homo sapiens (Human),0.783417345,0.742241353,0.815407922,0.772183417,1,0
P49327,FASN,Homo sapiens (Human),0.261464014,0,0.060058631,0.36571744,1,0.4508862
P49368,CCT3,Homo sapiens (Human),1,0.200379329,0,0.211596961,0.877426595,0.219253511
P49406,MRPL19,Homo sapiens (Human),0,0.02863448,0.377395389,1,0.307776777,0.109163945
P49411,TUFM,Homo sapiens (Human),0,0.017917752,0.414339619,1,0.315381159,0.110704628
P49419,ALDH7A1,Homo sapiens (Human),0.005562312,0,0.450244917,1,0.384533034,0.154719662
P49588,AARS,Homo sapiens (Human),1,0.290428072,0,0.279826113,0.912911988,0.658612622
P49590,HARS2,Homo sapiens (Human),0,0.02206645,0.437125442,1,0.547682625,0.196598943
P49721,PSMB2,Homo sapiens (Human),1,0.45340136,0.315341022,0.371769506,0.304079306,0
P49736,MCM2,Homo sapiens (Human),0.053439956,0,0.278319453,0.289282489,1,0.512085695
P49748,ACADVL,Homo sapiens (Human),0,0.014300037,0.414914602,1,0.436837393,0.137695847
P49755,TMED10,Homo sapiens (Human),0.903296314,0.985882604,0.998344618,0.815318311,1,0
P49757,NUMB,Homo sapiens (Human),1,0.357595165,0.13544607,0.061280375,0.202245246,0
P49768,PSEN1,Homo sapiens (Human),1,0.879120011,0.344307686,0.14856792,0.037927613,0
P49773,HINT1,Homo sapiens (Human),0.817076517,0.519207098,0,0.210205749,1,0.143516317
P49795,RGS19,Homo sapiens (Human),1,0.436903277,0.39192514,0.205515486,0.119127686,0
P49821,NDUFV1,Homo sapiens (Human),0,0.01525912,0.450326683,1,0.38098448,0.162063666
P50148,GNAQ,Homo sapiens (Human),1,0.567856758,0.511004598,0.299602054,0.064650563,0
P50213,IDH3A,Homo sapiens (Human),0,0.01466207,0.410542657,1,0.344878737,0.145093082
P50281,MMP14,Homo sapiens (Human),1,0.739934359,0.402635642,0.192034079,0.124804417,0
P50336,PPOX,Homo sapiens (Human),0,0.091810449,0.479796474,1,0.554192358,0.165245508
P50395,GDI2,Homo sapiens (Human),1,0.429509759,0.258581734,0.121501701,0.080958439,0
P50402,EMD,Homo sapiens (Human),0.273843104,0.677408815,0.217329317,0.337065313,1,0
P50416,CPT1A,Homo sapiens (Human),0.034727109,0.132461164,0.474343378,1,0.4338745,0
P50454,SERPINH1,Homo sapiens (Human),0.707662465,0.995606139,1,0.525128569,0.378108326,0
P50502,ST13,Homo sapiens (Human),1,0.403206081,0.21703886,0.159150818,0.186710392,0
P50552,VASP,Homo sapiens (Human),1,0.773819554,0.22860924,0.282251878,0.295762103,0
P50570,DNM2,Homo sapiens (Human),1,0,0.263321836,0.621079322,0.820741832,0.992671691
P50583,NUDT2,Homo sapiens (Human),0.092886665,0,0.09894824,0.594382787,1,0.364584373
P50895,BCAM,Homo sapiens (Human),1,0.688970649,0.471045474,0.227484851,0.099542121,0
P50897,PPT1,Homo sapiens (Human),0.103521276,0.32458551,1,0.463356037,0.052444847,0
P50914,RPL14,Homo sapiens (Human),0,0.283683045,0.1218639,0.297732037,1,0.348573267
P50990,CCT8,Homo sapiens (Human),1,0.380791125,0,0.082279404,0.404887435,0.024376086
P50991,CCT4,Homo sapiens (Human),0.519093,0.128908328,0,0.255391146,1,0.544616727
P50995,ANXA11,Homo sapiens (Human),0.057082714,0.04234591,0,0.192595671,1,0.148171236
P51114,FXR1,Homo sapiens (Human),0,0.1077759,0.224699188,0.321947081,1,0.626791072
P51148,RAB5C,Homo sapiens (Human),1,0.678546992,0.622456605,0.641081648,0.36009391,0
P51149,RAB7A,Homo sapiens (Human),1,0.714867446,0.609818229,0.36665797,0.24561655,0
P51151,RAB9A,Homo sapiens (Human),1,0.749306597,0.589865632,0.359904992,0.141194819,0
P51153,RAB13,Homo sapiens (Human),1,0.510193349,0.276103823,0.202637762,0.164504539,0
P51159,RAB27A,Homo sapiens (Human),1,0.724762471,0.493720632,0.458503981,0.26546529,0
P51398,DAP3,Homo sapiens (Human),0.003148598,0,0.383908094,1,0.376842609,0.092686861
P51553,IDH3G,Homo sapiens (Human),0,0.024412304,0.388663157,1,0.367495773,0.150194239
P51570,GALK1,Homo sapiens (Human),0.179133233,0,0.156343211,0.530406227,1,0.567655924
P51571,SSR4,Homo sapiens (Human),0.511960013,0.838498886,1,0.609384177,0.885681579,0
P51572,BCAP31,Homo sapiens (Human),1,0.818083671,0.771975543,0.254313834,0.055901253,0
P51636,CAV2,Homo sapiens (Human),1,0.858162398,0.807577561,0.370468485,0.199910786,0
P51648,ALDH3A2,Homo sapiens (Human),0.944492845,0.978534062,1,0.558930485,0.228054677,0
P51659,HSD17B4,Homo sapiens (Human),0,0.309714153,0.824854823,0.905561019,1,0.110188261
P51687,SUOX,Homo sapiens (Human),0,0.105998044,0.440115922,1,0.277329054,0.017363357
P51688,SGSH,Homo sapiens (Human),0.579735771,0.553869922,1,0.657588071,0.13684914,0
P51798,CLCN7,Homo sapiens (Human),1,0.923232573,0.876163721,0.489462891,0.668389551,0
P51911,CNN1,Homo sapiens (Human),1,0.323080616,0.159670412,0.046737502,0.033381558,0
P51970,NDUFA8,Homo sapiens (Human),0.006000866,0,0.565501366,1,0.341378847,0.17238529
P51991,HNRNPA3,Homo sapiens (Human),0,0.058963287,0.115381406,0.295635555,1,0.565235613
P52209,PGD,Homo sapiens (Human),1,0.25056939,0.201921578,0.048727114,0.289208921,0
P52272,HNRNPM,Homo sapiens (Human),0.029925211,0,0.131441819,0.362374849,1,0.873335486
P52292,KPNA2,Homo sapiens (Human),1,0,0.141119238,0.487410067,0.635223177,0.328461559
P52306,RAP1GDS1,Homo sapiens (Human),0.653501649,0.074114783,0,0.517043232,1,0.245531356
P52565,ARHGDIA,Homo sapiens (Human),1,0.36402842,0.263520417,0.148228032,0.115189636,0
P52597,HNRNPF,Homo sapiens (Human),0.157881388,0,0.16808685,0.446504599,1,0.940032206
P52758,HRSP12,Homo sapiens (Human),0.001358558,0,0.454528687,1,0.354335358,0.070052665
P52789,HK2,Homo sapiens (Human),0.039009987,0,0.027640767,0.29910404,1,0.157190728
P52815,MRPL12,Homo sapiens (Human),0.01137702,0,0.586080303,1,0.262927266,0.101247864
P52907,CAPZA1,Homo sapiens (Human),1,0.471690716,0.279575998,0.16046046,0.148734253,0
P52926,HMGA2,Homo sapiens (Human),0.098163899,0.102026645,0.795598648,1,0.28454668,0
P52943,CRIP2,Homo sapiens (Human),1,0.566286767,0.207995641,0.07266502,0.016112514,0
