Table S2G. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 48hpi.,,,,,,,,
,,,Organelle fraction,,,,,
Q02750,MAP2K1,Homo sapiens (Human),1,0.771816313,0.306440112,0.238620085,0.047025987,0
Q02763,#N/A,#N/A,1,0.777963286,0.587316821,0.304164695,0.028400927,0
Q02790,FKBP4,Homo sapiens (Human),1,0.713334993,0.235234505,0.125766541,0.032468609,0
Q02809,PLOD1,Homo sapiens (Human),0.150553065,0.450276915,1,0.482153412,0.06926247,0
Q02818,NUCB1,Homo sapiens (Human),0.262230371,1,0.502022249,0.208815855,0.031305958,0
Q02878,RPL6,Homo sapiens (Human),0.683225315,0.745364475,1,0.850845801,0.116025027,0
Q02952,AKAP12,Homo sapiens (Human),1,0.815104592,0.326322642,0.133509226,0.009567006,0
Q02978,SLC25A11,Homo sapiens (Human),0,0.10242087,0.384388292,1,0.16135726,0.052594526
Q03001,DST,Homo sapiens (Human),1,0.693161068,0.639828864,0.270649218,0.051876861,0
Q03135,CAV1,Homo sapiens (Human),0.631349101,1,0.794707835,0.291580675,0.051465832,0
Q03518,TAP1,Homo sapiens (Human),0.466538374,1,0.919843529,0.570125278,0.050121453,0
Q04446,GBE1,Homo sapiens (Human),0.965642509,1,0.462557416,0.231482305,0.073784575,0
Q04637,EIF4G1,Homo sapiens (Human),1,0.889047896,0.346049214,0.252135941,0.044891618,0
Q04721,NOTCH2,Homo sapiens (Human),1,0.764382768,0.372618157,0.151318103,0,0.0040062
Q04760,GLO1,Homo sapiens (Human),1,0.843027906,0.294092044,0.255973326,0.041113284,0
Q04771,ACVR1,Homo sapiens (Human),1,0.907232062,0.479137462,0.199491,0.025467067,0
P52895,AKR1C2,Homo sapiens (Human),1,0.849299346,0.308419784,0.149270354,0.05050788,0
Q04837,SSBP1,Homo sapiens (Human),0,0.082432245,0.254995789,1,0.079270785,0.005017177
Q04917,YWHAH,Homo sapiens (Human),1,0.701364568,0.184293033,0.088179378,0.004880257,0
Q05682-5,CALD1,Homo sapiens (Human),1,0.697277566,0.225029869,0.155726016,0.009009562,0
Q06124,PTPN11,Homo sapiens (Human),1,0.943355195,0.448743207,0.248917866,0.053653771,0
Q06136,KDSR,Homo sapiens (Human),0.555807094,0.983709514,1,0.55095057,0.068289378,0
Q06210,GFPT1,Homo sapiens (Human),1,0.766317519,0.275177721,0.134224223,0.020772265,0
Q06323,PSME1,Homo sapiens (Human),1,0.710222214,0.255646206,0.154814152,0.030101561,0
Q06481,APLP2,Homo sapiens (Human),0.390615975,1,0.635338314,0.255345691,0.030826518,0
Q06830,PRDX1,Homo sapiens (Human),1,0.808803108,0.219450834,0.091465421,0,0.000842874
Q07020,RPL18,Homo sapiens (Human),0.627439352,0.587421999,1,0.579913266,0.056605908,0
Q07021,C1QBP,Homo sapiens (Human),0,0.068810217,0.259296805,1,0.116475124,0.035766012
Q07065,CKAP4,Homo sapiens (Human),0.060853331,0.29303906,1,0.571206709,0.059176826,0
Q07157,TJP1,Homo sapiens (Human),1,0.641522864,0.391531735,0.226303354,0.048192366,0
Q07812,BAX,Homo sapiens (Human),0.470122572,0.576935855,0.3032425,1,0.136589007,0
Q07866,KLC1,Homo sapiens (Human),1,0.772317872,0.339752123,0.196872624,0.029446336,0
Q07954,LRP1,Homo sapiens (Human),0.385272339,1,0.643058276,0.239072541,0.033967906,0
Q07960,ARHGAP1,Homo sapiens (Human),1,0.890752968,0.376114108,0.203184269,0.022191,0
P16298,PPP3CB,Homo sapiens (Human),1,0.739679828,0.194013641,0.084611154,0,0.002832012
Q08257,CRYZ,Homo sapiens (Human),0.016974387,0.085190202,0.32725966,1,0.10299932,0
Q08378,GOLGA3,Homo sapiens (Human),0.888783348,1,0.477115148,0.349880128,0.031075722,0
Q08380,LGALS3BP,Homo sapiens (Human),0.309239539,1,0.828090318,0.396835619,0.109655975,0
Q08426,EHHADH,Homo sapiens (Human),0.282317596,0.465965751,0.578624746,1,0.538000143,0
Q08431,MFGE8,Homo sapiens (Human),0.318109357,1,0.553598152,0.152379761,0.031627459,0
Q08722,CD47,Homo sapiens (Human),1,0.944237064,0.577157375,0.200223635,0.010909671,0
Q09328,MGAT5,Homo sapiens (Human),0.280921634,1,0.623487548,0.17952059,0,0.011572557
Q09666,AHNAK,Homo sapiens (Human),1,0.526009202,0.1861066,0.098988569,0,0.003385207
Q10469,MGAT2,Homo sapiens (Human),0.479868428,1,0.715247384,0.530762674,0.009636237,0
Q10471,GALNT2,Homo sapiens (Human),0.190693403,1,0.556179366,0.153033602,0.017011892,0
Q10472,GALNT1,Homo sapiens (Human),0.238593843,1,0.497332031,0.126130012,0.055095459,0
Q10567,AP1B1,Homo sapiens (Human),0.997436138,1,0.591082692,0.235722945,0.033264621,0
Q10588,BST1,Homo sapiens (Human),1,0.923138261,0.535576425,0.181646688,0.012511543,0
Q10713,PMPCA,Homo sapiens (Human),0,0.072507437,0.277435185,1,0.085202821,0.003745735
Q11201,ST3GAL1,Homo sapiens (Human),0.43820379,1,0.593641924,0.258124639,0.032410302,0
Q12765,SCRN1,Homo sapiens (Human),1,0.825492777,0.301011217,0.149006435,0.025480938,0
Q12791,KCNMA1,Homo sapiens (Human),1,0.94724168,0.61956945,0.336400881,0.076501022,0
Q12797,ASPH,Homo sapiens (Human),0.234427649,0.584155651,1,0.608335845,0.070233758,0
Q12841,FSTL1,Homo sapiens (Human),0.44601169,1,0.723644668,0.351279369,0.043332893,0
Q12846,STX4,Homo sapiens (Human),1,0.739061491,0.543245092,0.229803916,0.018917471,0
Q12849,GRSF1,Homo sapiens (Human),0.020026071,0.103929757,0.305499137,1,0.085660604,0
Q12884,FAP,Homo sapiens (Human),0.948482331,1,0.745322945,0.199019795,0.004379809,0
Q12904,AIMP1,Homo sapiens (Human),1,0.75892538,0.462019831,0.381724619,0.03497003,0
Q12907,LMAN2,Homo sapiens (Human),0.312183472,1,0.601611912,0.306355115,0.036548482,0
Q12959,DLG1,Homo sapiens (Human),1,0.690840101,0.436265802,0.212656781,0.035323633,0
Q12974,#N/A,#N/A,1,0.668088784,0.199309253,0.092037067,0.003208645,0
Q12979,ABR,Homo sapiens (Human),1,0.786299592,0.248928906,0.13078167,0,0.01524667
Q12983,BNIP3,Homo sapiens (Human),0.123474209,0.249771132,0.318100129,1,0.152840733,0
Q13011,ECH1,Homo sapiens (Human),0,0.070669463,0.269357933,1,0.229877143,0.05178562
Q13045,FLII,Homo sapiens (Human),1,0.608388065,0.406505831,0.244473268,0.039942075,0
Q13084,MRPL28,Homo sapiens (Human),0.333207776,0.481600963,0.547178789,1,0.162128828,0
Q13126,MTAP,Homo sapiens (Human),1,0.825572514,0.283576183,0.063750857,0.017306645,0
Q13136,PPFIA1,Homo sapiens (Human),1,0.674952383,0.592044256,0.504078564,0.054804593,0
Q13162,PRDX4,Homo sapiens (Human),0.359421887,0.788631921,1,0.4680772,0.077044346,0
Q13200,PSMD2,Homo sapiens (Human),1,0.812444712,0.328841982,0.202390852,0.040908144,0
Q13217,DNAJC3,Homo sapiens (Human),0.33823374,0.86047744,1,0.600752551,0.060886203,0
Q13228,SELENBP1,Homo sapiens (Human),0.80543298,1,0.41936439,0.142236175,0.039063809,0
Q13232,NME3,Homo sapiens (Human),0.1345531,0.208387224,0.559426453,1,0.204891099,0
Q13277,STX3,Homo sapiens (Human),0.897773678,1,0.609092297,0.297600847,0.069980962,0
Q13283,G3BP1,Homo sapiens (Human),1,0.875774745,0.738131012,0.494058626,0.043355811,0
Q13308,PTK7,Homo sapiens (Human),1,0.630207665,0.397659906,0.15478575,0.023896287,0
P23468,#N/A,#N/A,0.594231307,1,0.614734672,0.255922257,0.042509019,0
Q13347,EIF3I,Homo sapiens (Human),1,0.806531642,0.291112501,0.194759715,0.013142621,0
Q13405,MRPL49,Homo sapiens (Human),0,0.049818312,0.259242278,1,0.14957951,0.052975576
Q13409,DYNC1I2,Homo sapiens (Human),1,0.851902525,0.367473048,0.277451445,0.003013989,0
Q13418,ILK,Homo sapiens (Human),1,0.533101314,0.248058821,0.114519071,0.00739388,0
Q13423,NNT,Homo sapiens (Human),0,0.084531328,0.289743732,1,0.11148913,0.03785664
Q13425,SNTB2,Homo sapiens (Human),1,0.620368543,0.670312698,0.259214441,0.051087092,0
Q13433,SLC39A6,Homo sapiens (Human),1,0.790610856,0.53965912,0.216009605,0.03380094,0
Q13443,ADAM9,Homo sapiens (Human),0.845018629,1,0.576974716,0.231294408,0.017503724,0
Q13445,TMED1,Homo sapiens (Human),0.2878789,1,0.553155212,0.285403401,0.033589943,0
Q13459,MYO9B,Homo sapiens (Human),1,0.722954487,0.494833338,0.251756489,0.082250852,0
Q13464,ROCK1,Homo sapiens (Human),1,0.791957163,0.41752411,0.226478349,0.041638132,0
Q13488,TCIRG1,Homo sapiens (Human),0.349455712,1,0.600787698,0.18509629,0.037414507,0
Q13492,PICALM,Homo sapiens (Human),1,0.731554064,0.717447135,0.285636528,0.029335465,0
Q13501,SQSTM1,Homo sapiens (Human),1,0.842469696,0.595267384,0.465511454,0.047888418,0
Q13505,MTX1,Homo sapiens (Human),0.059897843,0.148788788,0.357484636,1,0.088855044,0
Q13510,ASAH1,Homo sapiens (Human),0.2459876,1,0.72055192,0.30003985,0.039461452,0
Q13526,#N/A,#N/A,1,0.773602313,0.278527967,0.141650635,0.045706882,0
Q13557,CAMK2D,Homo sapiens (Human),1,0.682119125,0.233538758,0.155782357,0.019273805,0
Q13561,DCTN2,Homo sapiens (Human),1,0.735895423,0.344845844,0.211878813,0.047268586,0
Q13576,IQGAP2,Homo sapiens (Human),1,0.531468602,0.260324628,0.120730414,0.008065788,0
Q13596,SNX1,Homo sapiens (Human),1,0.809233967,0.270657278,0.138415313,0.022571797,0
Q13618,CUL3,Homo sapiens (Human),1,0.714514454,0.443075377,0.241222601,0.008198245,0
Q13625,TP53BP2,Homo sapiens (Human),1,0.723409618,0.294211892,0.179645347,0.024692944,0
Q13636,RAB31,Homo sapiens (Human),0.993791794,1,0.681232663,0.618265164,0.096261834,0
Q13637,RAB32,Homo sapiens (Human),0.762181085,1,0.69387261,0.412598428,0.085365097,0
Q13641,TPBG,Homo sapiens (Human),0.96599586,1,0.535970638,0.223347757,0.043152662,0
Q13642,FHL1,Homo sapiens (Human),1,0.689796309,0.222341373,0.118238919,0.022581816,0
Q13724,MOGS,Homo sapiens (Human),0.195554813,0.43799341,1,0.588905177,0.095408669,0
Q13740,ALCAM,Homo sapiens (Human),1,0.827775982,0.428062325,0.158344255,0.011670052,0
Q13813,SPTAN1,Homo sapiens (Human),0.868403796,0.64103608,1,0.407475416,0.053610921,0
Q13884,SNTB1,Homo sapiens (Human),1,0.687405586,0.571347788,0.224701689,0.037031503,0
Q13885,TUBB2A,Homo sapiens (Human),1,0.669905746,0.150025278,0.13622017,0,0.000763215
Q14019,COTL1,Homo sapiens (Human),1,0.989899505,0.266881828,0.11273177,0.011736567,0
Q14108,SCARB2,Homo sapiens (Human),0.251857262,1,0.646722949,0.204205046,0.039297615,0
Q14118,DAG1,Homo sapiens (Human),1,0.687608007,0.518974832,0.258169353,0.013511625,0
Q14126,DSG2,Homo sapiens (Human),1,0.629465066,0.31702299,0.140959632,0.010334707,0
Q14152,EIF3A,Homo sapiens (Human),1,0.809234207,0.421254186,0.294096917,0.051169595,0
Q14156,EFR3A,Homo sapiens (Human),0.938525333,0.954561253,0.826476178,1,0.220701642,0
Q14157,UBAP2L,Homo sapiens (Human),1,0.761657852,0.294133338,0.256177348,0.052259392,0
Q14160,SCRIB,Homo sapiens (Human),1,0.613066739,0.330429644,0.162816319,0.034196156,0
Q14165,MLEC,Homo sapiens (Human),0.18226582,0.485704034,1,0.535271135,0.081300718,0
Q14192,FHL2,Homo sapiens (Human),1,0.628512586,0.153904634,0.098148687,0.029619785,0
Q14195,DPYSL3,Homo sapiens (Human),1,0.721360039,0.32758415,0.174746731,0.042789913,0
Q14203,DCTN1,Homo sapiens (Human),1,0.727672303,0.349067607,0.250774953,0.03487584,0
Q14204,DYNC1H1,Homo sapiens (Human),1,0.803742943,0.408233754,0.255313417,0.030346107,0
Q14240,#N/A,#N/A,0.909831569,1,0.697557744,0.443031588,0.070634707,0
Q14247,CTTN,Homo sapiens (Human),1,0.631102855,0.198858846,0.103932913,0.000219016,0
Q14249,ENDOG,Homo sapiens (Human),0,0.027422628,0.35745464,1,0.171345651,0.02653581
Q14254,FLOT2,Homo sapiens (Human),0.958263726,1,0.722627034,0.2836764,0.027291626,0
Q14257,RCN2,Homo sapiens (Human),0.341659087,0.786447686,1,0.566337848,0.046235684,0
Q14258,TRIM25,Homo sapiens (Human),1,0.815128747,0.589865854,0.344587033,0.075430995,0
Q14315,FLNC,Homo sapiens (Human),1,0.773730588,0.338821283,0.181488048,0.026334481,0
Q14332,FZD2,Homo sapiens (Human),1,0.755025673,0.467416762,0.257097965,0.017210261,0
Q14344,GNA13,Homo sapiens (Human),1,0.657252534,0.441081551,0.188880732,0.003521347,0
Q14376,GALE,Homo sapiens (Human),1,0.840953606,0.257911944,0.111982724,0,0.010128385
Q14393,GAS6,Homo sapiens (Human),0.477368337,0.892903637,1,0.447810681,0.158336734,0
Q14444,CAPRIN1,Homo sapiens (Human),1,0.966036271,0.502830097,0.35367644,0.059157071,0
Q14517,FAT1,Homo sapiens (Human),0.754185713,1,0.914468312,0.405946877,0.081946706,0
Q14554,PDIA5,Homo sapiens (Human),0.121061506,0.476128267,1,0.538667412,0.047925476,0
Q14642,INPP5A,Homo sapiens (Human),1,0.689774761,0.441388502,0.15488503,0.027454831,0
Q14644,RASA3,Homo sapiens (Human),1,0.637028414,0.284454182,0.136260685,3.15E-06,0
Q14677,CLINT1,Homo sapiens (Human),0.618445566,1,0.714006578,0.230811244,0.037508604,0
Q14696,MESDC2,Homo sapiens (Human),0.343476832,0.849669172,1,0.546320037,0.010873651,0
Q14697-2,#N/A,#N/A,0.377544662,1,0.901029561,0.451510205,0.028742348,0
Q14699,RFTN1,Homo sapiens (Human),1,0.671663206,0.369320156,0.142102562,0.007761468,0
Q14728,MFSD10,Homo sapiens (Human),0.684463256,0.98478677,1,0.640200464,0.152187236,0
Q14764,MVP,Homo sapiens (Human),0.959952225,1,0.429106174,0.29523144,0.070437402,0
Q14789,GOLGB1,Homo sapiens (Human),0.353712939,1,0.666295867,0.222354206,0.030827158,0
Q14847,LASP1,Homo sapiens (Human),1,0.586899111,0.167936588,0.080361305,0,0.002149973
Q14914,PTGR1,Homo sapiens (Human),1,0.907789884,0.278144666,0.138932521,0,0.022078212
Q14956,GPNMB,Homo sapiens (Human),0.284199725,1,0.691778997,0.264170941,0.073419649,0
Q14974,KPNB1,Homo sapiens (Human),1,0.759364855,0.274673469,0.143849977,0.022439563,0
Q14999,#N/A,#N/A,1,0.836406977,0.371645735,0.272076497,0.004633594,0
Q15005,SPCS2,Homo sapiens (Human),0.31119888,0.60921246,1,0.624179145,0.147020698,0
Q15006,EMC2,Homo sapiens (Human),0.224126788,0.557324391,1,0.538716032,0.11632386,0
Q15008,PSMD6,Homo sapiens (Human),1,0.975610335,0.354721661,0.17517555,0.038186368,0
Q15019,SEPT2,Homo sapiens (Human),1,0.633767495,0.701589156,0.339544254,0.051144167,0
Q15031,LARS2,Homo sapiens (Human),0,0.09954534,0.358813449,1,0.162224203,0.032288152
Q15035,TRAM2,Homo sapiens (Human),0.142654606,0.381335483,1,0.512687897,0.050444707,0
Q15041,ARL6IP1,Homo sapiens (Human),0.647042682,1,0.721578493,0.389581441,0.117046545,0
Q15042,#N/A,#N/A,1,0.822599781,0.314332896,0.233929262,0.0004452,0
Q15043,SLC39A14,Homo sapiens (Human),0.617973992,1,0.546967939,0.40314344,0.051988492,0
Q15046,KARS,Homo sapiens (Human),0.655682742,0.700790191,0.594928668,1,0.092619081,0
Q15056,EIF4H,Homo sapiens (Human),1,0.857361644,0.395301617,0.171301953,0.038304722,0
Q15067,ACOX1,Homo sapiens (Human),0.136125429,0.277215595,0.454802213,1,0.677690905,0
Q15070,OXA1L,Homo sapiens (Human),0,0.103140743,0.299626402,1,0.143409592,0.033700815
Q15075,EEA1,Homo sapiens (Human),0.641758021,1,0.299217712,0.12913711,0.010205082,0
Q15084,PDIA6,Homo sapiens (Human),0.259104739,0.711325407,1,0.535108142,0.057804062,0
Q15102,#N/A,#N/A,1,0.98307297,0.385549615,0.313741645,0.041951261,0
Q15113,PCOLCE,Homo sapiens (Human),0.183305736,1,0.766019021,0.22408342,0.035026266,0
Q15118,PDK1,Homo sapiens (Human),0.1098377,0.163359313,0.344448918,1,0.237268699,0
Q15119,PDK2,Homo sapiens (Human),0.215811567,0.451314654,0.529566149,1,0.086543885,0
Q15121,PEA15,Homo sapiens (Human),1,0.997486269,0.32169433,0.208538266,0.038941659,0
Q15147,PLCB4,Homo sapiens (Human),1,0.679356253,0.375671327,0.185908866,0.024228782,0
Q15165,PON2,Homo sapiens (Human),0.635379799,0.787047946,1,0.612232213,0.064316626,0
Q15181,PPA1,Homo sapiens (Human),1,0.801798336,0.26009847,0.144517641,0.011623599,0
Q15185,PTGES3,Homo sapiens (Human),1,0.769502794,0.242590912,0.10693567,0.02176661,0
Q15233,NONO,Homo sapiens (Human),0.269046502,0.268925687,0.250111147,0,0.609774436,1
Q15257,PPP2R4,Homo sapiens (Human),1,0.897235562,0.270781266,0.11270375,0.055072618,0
Q15262,PTPRK,Homo sapiens (Human),1,0.791069337,0.402374751,0.1271633,0.029971403,0
Q15274,QPRT,Homo sapiens (Human),0.877607214,1,0.513137311,0.198206662,0.105278971,0
Q15286,RAB35,Homo sapiens (Human),1,0.796496747,0.404250651,0.149928793,0.017111814,0
Q15293,RCN1,Homo sapiens (Human),0.409002767,0.933746507,1,0.579953624,0.05822131,0
Q15334,LLGL1,Homo sapiens (Human),1,0.643423403,0.411436723,0.259429977,0.062864481,0
Q15363,TMED2,Homo sapiens (Human),0.304354876,1,0.545485309,0.267069386,0.037133636,0
Q15365,PCBP1,Homo sapiens (Human),1,0.794090884,0.267629099,0.098293171,0.03329883,0
Q15369,TCEB1,Homo sapiens (Human),1,0.629618416,0.257849939,0.146319059,0.015662455,0
Q15370,TCEB2,Homo sapiens (Human),1,0.815838973,0.243964601,0.118258905,0.003506351,0
Q15382,RHEB,Homo sapiens (Human),1,0.867772657,0.316560065,0.151273625,0.008469851,0
Q15392,DHCR24,Homo sapiens (Human),0.599197877,0.784656523,1,0.596131923,0.113030133,0
Q15404,RSU1,Homo sapiens (Human),1,0.598724205,0.279880278,0.166953195,0.012921567,0
Q15417,CNN3,Homo sapiens (Human),1,0.481923204,0.177143554,0.088747993,0.003138629,0
Q15435,PPP1R7,Homo sapiens (Human),1,0.80660078,0.213917782,0.129790818,0.005232703,0
Q15436,SEC23A,Homo sapiens (Human),0.96407401,1,0.349314404,0.137250536,0.028508593,0
Q15526,SURF1,Homo sapiens (Human),0.103915009,0.162390012,0.328230583,1,0.133377662,0
Q15582,TGFBI,Homo sapiens (Human),0.212725516,1,0.826027906,0.30803212,0.055177508,0
Q15599,SLC9A3R2,Homo sapiens (Human),1,0.669185186,0.392544681,0.229854125,0.025848848,0
Q15629,TRAM1,Homo sapiens (Human),0.391515602,0.620784845,1,0.990718772,0.084825937,0
Q15631,TSN,Homo sapiens (Human),1,0.874313151,0.342839589,0.171535076,0.024117025,0
Q15642,#N/A,#N/A,1,0.695061763,0.254660637,0.238407184,0.034286628,0
Q15643,TRIP11,Homo sapiens (Human),0.321202439,1,0.222205695,0.031162049,0.002208436,0
Q15654,TRIP6,Homo sapiens (Human),1,0.741033012,0.400240706,0.114551208,0.112556766,0
Q15691,MAPRE1,Homo sapiens (Human),1,0.752518159,0.320356384,0.162491133,0.005799706,0
Q15738,NSDHL,Homo sapiens (Human),0.733445554,1,0.878110404,0.587222954,0.070557687,0
Q15746,MYLK,Homo sapiens (Human),1,0.602507542,0.28987772,0.158589226,0.018986917,0
Q15758,SLC1A5,Homo sapiens (Human),1,0.71263475,0.379511274,0.155561059,0.019354552,0
Q15843,NEDD8,Homo sapiens (Human),1,0.996076875,0.262716145,0.135993836,0.032756818,0
Q15904,ATP6AP1,Homo sapiens (Human),0.395499108,1,0.639610694,0.244036485,0.032761681,0
Q15942,ZYX,Homo sapiens (Human),1,0.528530858,0.162951883,0.081370011,0,0.001241598
Q16134,ETFDH,Homo sapiens (Human),0.007113466,0.126230162,0.340851222,1,0.125804899,0
Q16181,SEPT7,Homo sapiens (Human),1,0.604432097,0.627176368,0.337453188,0.057278397,0
Q16270,IGFBP7,Homo sapiens (Human),0.313731844,1,0.850647644,0.26566412,0.088496711,0
Q16363,LAMA4,Homo sapiens (Human),0.320353924,0.853364977,1,0.501594882,0.063795462,0
Q16401,PSMD5,Homo sapiens (Human),1,0.749589988,0.241974437,0.07646777,0.01472345,0
Q16527,CSRP2,Homo sapiens (Human),1,0.522076916,0.18724836,0.092172426,0,0.002291669
Q16531,DDB1,Homo sapiens (Human),1,0.638313247,0.24316321,0.113060055,0.048107933,0
Q16540,MRPL23,Homo sapiens (Human),0,0.054141557,0.238745197,1,0.122085101,0.045459522
Q16543,CDC37,Homo sapiens (Human),1,0.694596788,0.199117524,0.105479823,0.005693979,0
Q16555,DPYSL2,Homo sapiens (Human),1,0.672664477,0.183172929,0.086112772,0.016113506,0
Q16585,SGCB,Homo sapiens (Human),1,0.931117862,0.912968916,0.381220078,0.018475871,0
Q16595,FXN,Homo sapiens (Human),0.02407685,0.094456491,0.298989939,1,0.120666944,0
Q16611,BAK1,Homo sapiens (Human),0.014165223,0.08526055,0.332092277,1,0.179309622,0
Q16643,DBN1,Homo sapiens (Human),1,0.591860193,0.258538693,0.154497435,0.01144933,0
Q16658,FSCN1,Homo sapiens (Human),1,0.832325266,0.254803897,0.092119736,0.010253744,0
Q16698,DECR1,Homo sapiens (Human),0,0.061393796,0.287966649,1,0.11305473,0.008715388
Q16706,MAN2A1,Homo sapiens (Human),0.186815443,1,0.683617117,0.189756604,0.031007922,0
Q16718,NDUFA5,Homo sapiens (Human),0,0.078642343,0.25639205,1,0.147733945,0.055243339
Q16740,CLPP,Homo sapiens (Human),0,0.055944991,0.267665511,1,0.125080719,0.023741117
Q16762,TST,Homo sapiens (Human),0.066398639,0.178728374,0.384174765,1,0.115776379,0
Q16775,HAGH,Homo sapiens (Human),0.456148407,0.556587844,0.559659896,1,0.119402119,0
Q16795,NDUFA9,Homo sapiens (Human),0,0.047502348,0.275913215,1,0.076721436,0.015543383
Q16799,RTN1,Homo sapiens (Human),0.757431717,1,0.705943861,0.391701028,0.06907973,0
Q16822,PCK2,Homo sapiens (Human),0,0.05696417,0.272973859,1,0.112284653,0.016852069
Q16832,DDR2,Homo sapiens (Human),1,0.992665353,0.60158829,0.198032019,0.036208471,0
Q16836,HADH,Homo sapiens (Human),0.016363019,0.073243429,0.261486473,1,0.081746133,0
Q16850,CYP51A1,Homo sapiens (Human),0.487563425,0.771297044,1,0.552856732,0.127801262,0
Q16851,UGP2,Homo sapiens (Human),1,0.702787128,0.221538535,0.112301244,0,0.003568067
Q16864,ATP6V1F,Homo sapiens (Human),0.606728841,1,0.553264541,0.301319085,0.061447776,0
Q16881,TXNRD1,Homo sapiens (Human),0.82034558,1,0.378103357,0.201816036,0.023092964,0
Q16891,#N/A,#N/A,0.070673331,0.09053246,0.286228699,1,0.086786604,0
Q27J81,INF2,Homo sapiens (Human),1,0.827434044,0.289179871,0.190346989,0.004722887,0
Q29983,MICA,Homo sapiens (Human),0.996389775,1,0.669234894,0.385496474,0,0.013786785
Q2M2I8,AAK1,Homo sapiens (Human),1,0.512155961,0.274020346,0.219597967,0.06262383,0
Q32MZ4,LRRFIP1,Homo sapiens (Human),1,0.833291079,0.394083721,0.196338256,0.006670076,0
Q32P28,P3H1,Homo sapiens (Human),0.278529192,0.5960662,1,0.499165416,0.093510613,0
Q3SXM5,HSDL1,Homo sapiens (Human),0,0.119209319,0.382762488,1,0.177012562,0.034028541
Q3SY69,ALDH1L2,Homo sapiens (Human),0,0.070660515,0.270724143,1,0.105458645,0.022855733
Q3YBM2,TMEM176B,Homo sapiens (Human),0.519260227,1,0.642644281,0.27489531,0.031119973,0
Q3ZCQ8,TIMM50,Homo sapiens (Human),0,0.084744637,0.291654658,1,0.111487126,0.014846887
Q460N5,PARP14,Homo sapiens (Human),1,0.79566808,0.289144723,0.170816902,0,0.00613068
Q4G0I0,CCSMST1,Homo sapiens (Human),0.597906117,0.713156164,0.574975579,1,0.137599044,0
Q4G0N4,NADK2,Homo sapiens (Human),0.031586802,0.071334439,0.319996322,1,0.099528951,0
Q4G176,ACSF3,Homo sapiens (Human),0.142588438,0.273939051,0.432726998,1,0.115088122,0
Q4KMP7,TBC1D10B,Homo sapiens (Human),1,0.575135369,0.227065272,0.114776213,0.014842483,0
Q4KMQ2,ANO6,Homo sapiens (Human),1,0.786508052,0.531872915,0.242959635,0.035879563,0
Q4L180,FILIP1L,Homo sapiens (Human),1,0.784202971,0.459700331,0.268069883,0,0.037009927
Q4V9L6,TMEM119,Homo sapiens (Human),1,0.652530805,0.406520676,0.167304368,0.031647918,0
Q4VC31,CCDC58,Homo sapiens (Human),0,0.033102128,0.257889067,1,0.102006804,0.057130337
Q53EP0,FNDC3B,Homo sapiens (Human),0.224512909,0.399886269,1,0.646350117,0.045768614,0
Q53FA7,#N/A,#N/A,0.944699724,1,0.390689396,0.195332923,0.049029121,0
Q53GQ0,HSD17B12,Homo sapiens (Human),0.617756102,0.971476598,1,0.639062668,0.078142973,0
Q53H12,AGK,Homo sapiens (Human),0,0.069242303,0.262489176,1,0.116387261,0.020038564
Q53H82,LACTB2,Homo sapiens (Human),0.222293902,0.395451673,0.357090379,1,0.190287636,0
Q53TN4,CYBRD1,Homo sapiens (Human),1,0.841465812,0.519085537,0.280030864,0.059447935,0
Q58DX5,NAALADL2,Homo sapiens (Human),0.563581847,1,0.686395417,0.334413963,0.030253451,0
Q5EB52,MEST,Homo sapiens (Human),0.342647913,0.621773407,1,0.590532248,0.069476903,0
Q5GLZ8,HERC4,Homo sapiens (Human),1,0.795426709,0.333168937,0.263723249,0.049413998,0
Q5J8M3,EMC4,Homo sapiens (Human),0.142781024,1,0.827615864,0.264606425,0.066858106,0
Q5JPH6,EARS2,Homo sapiens (Human),0.0045083,0.069569017,0.279152678,1,0.160976699,0
Q5JRA6,MIA3,Homo sapiens (Human),0.273327981,0.507462948,1,0.581685021,0.067875121,0
Q5JRX3,PITRM1,Homo sapiens (Human),0,0.077209641,0.285827405,1,0.107952377,0.008029775
Q5JTJ3,COA6,Homo sapiens (Human),0,0.019974315,0.233976908,1,0.100209537,0.042613041
Q5JTZ9,AARS2,Homo sapiens (Human),0.00895108,0.091789373,0.306781946,1,0.106481917,0
Q5M775,SPECC1,Homo sapiens (Human),1,0.641725681,0.449285264,0.191411315,0.007371477,0
Q5NDL2,EOGT,Homo sapiens (Human),0.671833322,0.84170611,1,0.550876457,0.08596573,0
Q5RI15,COX20,Homo sapiens (Human),0,0.08262297,0.29232089,1,0.232146126,0.04866981
Q5SW79,#N/A,#N/A,1,0.816148287,0.358759327,0.25827815,0.03978369,0
Q5T160,RARS2,Homo sapiens (Human),0,0.07532005,0.356193912,1,0.165699092,0.02290452
Q5T3F8,TMEM63B,Homo sapiens (Human),0.530581535,1,0.699726159,0.205964986,0.034132653,0
Q5T7M9,FAM69A,Homo sapiens (Human),0.166590201,1,0.530440778,0.196221523,0.022277867,0
Q5T8D3,ACBD5,Homo sapiens (Human),0.135793316,0.282241105,0.393441483,1,0.540285994,0
Q5T9A4,ATAD3B,Homo sapiens (Human),0.163214879,0.234534971,0.383163652,1,0.148123329,0
