Uniprot Accession,Gene,Organism,1,2,3,4,5,6
P23786,CPT2,Homo sapiens (Human),0,0.067425025,0.353215111,1,0.476433268,0.172511313
P23919,DTYMK,Homo sapiens (Human),0,0.056434934,0.453099763,1,0.581344217,0.24906549
P24310,COX7A1,Homo sapiens (Human),0,0.063784128,0.404261122,1,0.638227159,0.33258785
P24390,KDELR1,Homo sapiens (Human),0.452380211,1,0.837564899,0.856014183,0.914032027,0
P24534,EEF1B2,Homo sapiens (Human),0.46604394,1,0.155319421,0.077487714,0.627374849,0
P24539,ATP5F1,Homo sapiens (Human),0,0.071071134,0.390809616,1,0.615277396,0.254555658
P24557,TBXAS1,Homo sapiens (Human),0.197933933,0.920150832,0.64169948,0.717653854,1,0
P24593,IGFBP5,Homo sapiens (Human),0.509736913,1,0.377107267,0.371909206,0.552059145,0
P24752,ACAT1,Homo sapiens (Human),0,0.050158534,0.371636103,1,0.566236377,0.242036906
P25325,MPST,Homo sapiens (Human),0,0.033452986,0.281478609,1,0.413079363,0.167855893
P25398,RPS12,Homo sapiens (Human),0.38614503,0.558033722,0,0.102897312,1,0.323251961
P25445,FAS,Homo sapiens (Human),1,0.956098361,0.624373941,0.189340456,0.06955236,0
P25686,DNAJB2,Homo sapiens (Human),0.183407662,0.528497914,0.0468672,0.41564814,1,0
P25705,ATP5A1,Homo sapiens (Human),0,0.066150968,0.41272596,1,0.66749868,0.274773986
P25787,PSMA2,Homo sapiens (Human),1,0.784652723,0.408686035,0.300096442,0.232581886,0
P25789,PSMA4,Homo sapiens (Human),0.844624368,1,0.397276597,0.336093322,0.278917813,0
P26006,ITGA3,Homo sapiens (Human),0.999939385,1,0.580341492,0.206490052,0.076477591,0
P26038,MSN,Homo sapiens (Human),1,0.79113164,0.230701607,0.112037831,0.023371979,0
P26196,DDX6,Homo sapiens (Human),0,0.533453537,0.561448091,0.366122057,1,0.271010271
P26373,RPL13,Homo sapiens (Human),0,0.282022971,0.051119103,0.076490947,1,0.072853937
P26440,IVD,Homo sapiens (Human),0,0.062070763,0.3965992,1,0.702247252,0.329333532
P26640,VARS,Homo sapiens (Human),0.243339063,0,0.012283994,0.555124151,1,0.626340286
P26641,EEF1G,Homo sapiens (Human),0.931827143,1,0,0.237921386,0.608561535,0.089396514
P26885,FKBP2,Homo sapiens (Human),0.438627343,1,0.5887982,0.285794634,0.313733596,0
P27105,STOM,Homo sapiens (Human),0.970762582,1,0.690584404,0.371595182,0.102776296,0
P27338,MAOB,Homo sapiens (Human),0,0.106153892,0.41796313,1,0.614532689,0.249561573
P27348,YWHAQ,Homo sapiens (Human),1,0.934912203,0.253720688,0.214625767,0.315762924,0
P27487,DPP4,Homo sapiens (Human),1,0.797523735,0.689926448,0.256457042,0.074423411,0
P27635,RPL10,Homo sapiens (Human),0,0.784170794,0.192400891,0.261774434,1,0.306623418
P27701,CD82,Homo sapiens (Human),0.788915461,1,0.784608678,0.371043659,0.137642611,0
P27708,CAD,Homo sapiens (Human),0,0.122282592,0.12122702,0.341982669,1,0.495897719
P27797,CALR,Homo sapiens (Human),0.282097425,1,0.587817199,0.28138454,0.1937'SEPT989609,0
P27816,MAP4,Homo sapiens (Human),1,0.63646669,0.201463488,0.124367506,0.291217457,0
P27824,CANX,Homo sapiens (Human),0.287658845,1,0.511884211,0.373977704,0.491526892,0
P28066,PSMA5,Homo sapiens (Human),0.911136983,1,0.373800186,0.256174648,0.223307359,0
P28070,PSMB4,Homo sapiens (Human),0.67513971,0.621972203,0.533120785,1,0.318452021,0
P28074,PSMB5,Homo sapiens (Human),0.970247306,1,0.577847949,0.570239937,0.290930792,0
P28288,ABCD3,Homo sapiens (Human),0,0.3422401,0.913198875,1,0.85500663,0.103691398
P28300,LOX,Homo sapiens (Human),0,0.566032219,0.455832634,0.764841845,1,0.094984279
P28331,NDUFS1,Homo sapiens (Human),0,0.060383399,0.368360974,1,0.541565841,0.215579433
P28799,GRN,Homo sapiens (Human),0.024154107,0.761691537,1,0.448589429,0.162177933,0
P28838,LAP3,Homo sapiens (Human),0,0.062639219,0.341266974,1,0.526560355,0.159324543
P29317,EPHA2,Homo sapiens (Human),0.913994035,1,0.529752929,0.157566077,0.04875719,0
P29966,MARCKS,Homo sapiens (Human),1,0.940176542,0.292034298,0.168933088,0.033637093,0
P29992,GNA11,Homo sapiens (Human),1,0.697212512,0.481188031,0.155250566,0.085388897,0
P30038,ALDH4A1,Homo sapiens (Human),0,0.031227132,0.303634315,1,0.441820335,0.171648202
P30040,ERP29,Homo sapiens (Human),0.336024484,1,0.552396738,0.265081961,0.132674689,0
P30041,PRDX6,Homo sapiens (Human),0.978418438,1,0.26690982,0.266637211,0.444743004,0
P30042,C21orf33,Homo sapiens (Human),0,0.051651521,0.400660118,1,0.65942756,0.279600912
P30043,BLVRB,Homo sapiens (Human),0,0.125437244,0.082646499,0.432619743,1,0.617235533
P30048,PRDX3,Homo sapiens (Human),0,0.052523266,0.435405657,1,0.575616004,0.246310466
P30049,ATP5D,Homo sapiens (Human),0,0.068441542,0.402772067,1,0.638593743,0.263690005
P30050,RPL12,Homo sapiens (Human),0.41562897,0.896377822,1,0.417279951,0.208898427,0
P30084,ECHS1,Homo sapiens (Human),0,0.061128712,0.378168723,1,0.669895776,0.279560508
P30085,CMPK1,Homo sapiens (Human),0,0.438671215,0.156131377,0.816411345,1,0.290417458
P30086,PEBP1,Homo sapiens (Human),0.660320473,1,0.478923567,0.581346658,0.417676288,0
P30101,PDIA3,Homo sapiens (Human),0.32659999,1,0.579931404,0.28447439,0.16584989,0
P30153,PPP2R1A,Homo sapiens (Human),0.84246337,1,0.391977785,0.22245258,0.29036489,0
P30405,PPIF,Homo sapiens (Human),0,0.038606759,0.408321472,1,0.374579602,0.150900183
P30481,HLA-B,Homo sapiens (Human),0.967702276,1,0.537513972,0.199470976,0.100953972,0
P30519,HMOX2,Homo sapiens (Human),0.52534028,1,0.433716703,0.160807688,0.06860976,0
P30533,LRPAP1,Homo sapiens (Human),0.310925062,1,0.552502132,0.256213836,0.1398757,0
P30626,SRI,Homo sapiens (Human),0.073093592,0.199252167,0,0.188465579,1,0.288829375
P30837,ALDH1B1,Homo sapiens (Human),0,0.066976052,0.383205494,1,0.437080091,0.158313323
P31040,SDHA,Homo sapiens (Human),0,0.072354311,0.390521585,1,0.616926494,0.260462586
P31689,DNAJA1,Homo sapiens (Human),0,0.155243753,0.20220517,0.361989808,1,0.549869669
P31930,UQCRC1,Homo sapiens (Human),0,0.064056419,0.391673559,1,0.658853196,0.274222611
P31937,HIBADH,Homo sapiens (Human),0,0.046609672,0.380244189,1,0.762833591,0.323324612
P31942,HNRNPH3,Homo sapiens (Human),0,0.045032479,0.134928745,0.36573339,1,0.972004921
P31943,HNRNPH1,Homo sapiens (Human),0,0.126396385,0.142100052,0.333749355,1,0.819393889
P31946,YWHAB,Homo sapiens (Human),1,0.750072582,0.291527522,0.201035799,0.114874448,0
P31947,SFN,Homo sapiens (Human),1,0.895651118,0.289013382,0.200407069,0.141316256,0
P31948,STIP1,Homo sapiens (Human),1,0.915149742,0.401611357,0.246235083,0.123373414,0
P31949,S100A11,Homo sapiens (Human),0.87376698,1,0.233361238,0.160516604,0.227120684,0
P32119,PRDX2,Homo sapiens (Human),1,0.938610873,0.295336602,0.170132083,0.198264132,0
P32189,GK,Homo sapiens (Human),0,0.111174468,0.460029494,1,0.462053648,0.175164745
P32969,RPL9; RPL9P7; RPL9P8; RPL9P9,Homo sapiens (Human),0.22778265,1,0.663364296,0.109824052,0.140268213,0
P33121,ACSL1,Homo sapiens (Human),0.017253479,0.281665958,0.555356657,1,0.302529329,0
P33316,DUT,Homo sapiens (Human),0,0.10875036,0.482434522,1,0.471460763,0.135606831
P33527,ABCC1,Homo sapiens (Human),1,0.960789925,0.679089752,0.370882335,0.151955535,0
P33897,ABCD1,Homo sapiens (Human),0,0.323878533,0.847272292,1,0.924321927,0.115744799
P34059,GALNS,Homo sapiens (Human),0.2930793,0.700798904,1,0.706972373,0.242445658,0
P34897,SHMT2,Homo sapiens (Human),0,0.047725211,0.358862645,1,0.624429563,0.264166905
P34932,HSPA4,Homo sapiens (Human),1,0.643760733,0.135338437,0.135454945,0.412020272,0
P35052,GPC1,Homo sapiens (Human),0.422067491,1,0.541316622,0.41659233,0.435919913,0
P35221,CTNNA1,Homo sapiens (Human),1,0.840301693,0.523876168,0.191031055,0.081489579,0
P35222,CTNNB1,Homo sapiens (Human),1,0.783278525,0.504992299,0.182836669,0.069006842,0
P35232,PHB,Homo sapiens (Human),0,0.062845363,0.360837085,1,0.690057053,0.27549002
P35240,NF2,Homo sapiens (Human),1,0.728419868,0.451688602,0.174808501,0.034200695,0
P35241,RDX,Homo sapiens (Human),1,0.794279596,0.245585624,0.129896245,0.040136669,0
P35268,RPL22,Homo sapiens (Human),0,0.90615614,1,0.469231547,0.87449332,0.165290059
P35354,PTGS2,Homo sapiens (Human),0,0.119910097,0.137452932,0.562174398,1,0.0530525
P35527,KRT9,Homo sapiens (Human),0.830559496,0,0.704795793,0.53265081,1,0.49199512
P35555,FBN1,Homo sapiens (Human),0.059682702,0.873350844,0.790873116,0.774838219,1,0
P35556,FBN2,Homo sapiens (Human),0,0.395170942,0.4770902,0.353973476,1,0.290663273
P35579,MYH9,Homo sapiens (Human),0.161515624,0.251801622,1,0.367195641,0.096111644,0
P35580,MYH10,Homo sapiens (Human),0.166252342,0.266323631,1,0.404547098,0.11526403,0
P35606,COPB2,Homo sapiens (Human),0.358731248,0.143519137,0,0.470989086,1,0.253454717
P35610,SOAT1,Homo sapiens (Human),0.365312105,1,0.513089041,0.181837728,0.026436745,0
P35613,BSG,Homo sapiens (Human),0.913362814,1,0.519593515,0.270717277,0.114607201,0
P35914,HMGCL,Homo sapiens (Human),0,0.090031765,0.449093262,1,0.676594191,0.24799077
P35998,PSMC2,Homo sapiens (Human),0.15544705,0.630601962,0,0.267492518,1,0.262744318
P36507,MAP2K2,Homo sapiens (Human),0.214888249,0.509015491,0,0.198100588,1,0.108093447
P36542,ATP5C1,Homo sapiens (Human),0,0.049236658,0.350617265,1,0.585331051,0.280219955
P36543,ATP6V1E1,Homo sapiens (Human),0.610190648,1,0.925244147,0.42994166,0.161611474,0
P36551,CPOX,Homo sapiens (Human),0,0.085890089,0.472614362,1,0.277612179,0.075643878
P36578,RPL4,Homo sapiens (Human),0.144483613,1,0.365298072,0,0.402302836,0.000211674
P36776,LONP1,Homo sapiens (Human),0,0.053616563,0.35772489,1,0.584186471,0.217205058
P36941,LTBR,Homo sapiens (Human),0.679252779,1,0.638015661,0.434852402,0.317228668,0
P36957,DLST,Homo sapiens (Human),0,0.051200593,0.397781972,1,0.693010192,0.2842261
P37268,FDFT1,Homo sapiens (Human),0.429288122,1,0.630893822,0.265912097,0.089340321,0
P37802,TAGLN2,Homo sapiens (Human),0.833244022,1,0.25873574,0.054231869,0.1058925,0
P37837,TALDO1,Homo sapiens (Human),0.62864186,1,0.252507685,0.116853049,0.766635019,0
P38117,ETFB,Homo sapiens (Human),0,0.077840007,0.388585362,1,0.567279989,0.260740363
P38435,GGCX,Homo sapiens (Human),0.192794502,1,0.643727036,0.508784295,0.93512929,0
P38606,ATP6V1A,Homo sapiens (Human),0.62920046,1,0.866809944,0.402423024,0.150490108,0
P38646,HSPA9,Homo sapiens (Human),0,0.049698815,0.368556603,1,0.491355767,0.189100848
P38919,EIF4A3,Homo sapiens (Human),0,0.026800019,0.145009956,0.453837508,1,0.549433994
P39019,RPS19,Homo sapiens (Human),0.94627862,1,0.044967047,0,0.706393394,0.243331383
P39023,RPL3,Homo sapiens (Human),0,0.183195158,0.342901444,0.320062265,1,0.206688747
P39656,DDOST,Homo sapiens (Human),0.332284035,1,0.941302219,0.8699783,0.788302831,0
P40227,CCT6A,Homo sapiens (Human),1,0.990480985,0.268732042,0.18191717,0.289061595,0
P40429,RPL13A,Homo sapiens (Human),0,0.694008308,0.399845103,0.211715835,1,0.182144617
P40616,ARL1,Homo sapiens (Human),0,0.211946632,0.058244716,0.359109524,1,0.09695159
P40926,MDH2,Homo sapiens (Human),0,0.052328516,0.369449634,1,0.484426606,0.194060223
P40939,HADHA,Homo sapiens (Human),0,0.055623151,0.38269319,1,0.618933976,0.258109003
P41221,WNT5A,Homo sapiens (Human),0,0.304430964,0.01650'SEPT7944184,0.36847449,1,0.137916636
P41250,GARS,Homo sapiens (Human),0,0.05084156,0.300885033,1,0.60457081,0.182892615
P41252,IARS,Homo sapiens (Human),0,0.689478351,0.102644724,0.242635028,1,0.247938401
P42126,ECI1,Homo sapiens (Human),0,0.093194637,0.358732967,1,0.654886113,0.282013223
P42224,STAT1,Homo sapiens (Human),0.270038956,0.207163196,0,0.265632097,1,0.584824859
P42226,STAT6,Homo sapiens (Human),0,0.950709955,1,0.729712393,0.994664759,0.046293762
P42356,PI4KA,Homo sapiens (Human),1,0.693168861,0.339030056,0.245524925,0.104466619,0
P42704,LRPPRC,Homo sapiens (Human),0,0.050920696,0.390047465,1,0.486010251,0.198391547
P42765,ACAA2,Homo sapiens (Human),0,0.035198875,0.365792523,1,0.556670443,0.225646912
P42766,RPL35,Homo sapiens (Human),0.317614872,0.245092494,0,0.35080301,1,0.566197946
P42785,PRCP,Homo sapiens (Human),0.404391205,0.763027451,1,0.488047753,0.161653906,0
P42892,ECE1,Homo sapiens (Human),0.556161413,1,0.380385131,0.2099492,0.09670953,0
P43121,MCAM,Homo sapiens (Human),1,0.972757951,0.540251462,0.237558968,0.10151928,0
P43155,CRAT,Homo sapiens (Human),0,0.054158617,0.403139699,1,0.614116367,0.244623038
P43243,MATR3,Homo sapiens (Human),0,0.142905037,0.089461444,0.343273781,0.996488053,1
P43304,GPD2,Homo sapiens (Human),0,0.063339003,0.389451383,1,0.638156749,0.264695808
P43307,SSR1,Homo sapiens (Human),0,0.660527919,0.568150303,0.530562083,1,0.071844921
P43686,PSMC4,Homo sapiens (Human),0.381068502,0.60784963,0,0.139327205,1,0.604318982
P43897,TSFM,Homo sapiens (Human),0,0.068508575,0.401313528,1,0.503544227,0.215004802
P45877,PPIC,Homo sapiens (Human),0.177765433,1,0.624364048,0.475391105,0.481643193,0
P45880,#N/A,#N/A,0,0.087697977,0.393730419,1,0.720677578,0.274693164
P45954,ACADSB,Homo sapiens (Human),0,0.079300466,0.362989942,1,0.566189035,0.221355446
P45974,USP5,Homo sapiens (Human),1,0.963758558,0.17871868,0.166802061,0.286297774,0
P46199,MTIF2,Homo sapiens (Human),0,0.065721319,0.395632703,1,0.644678477,0.263604891
P46459,NSF,Homo sapiens (Human),0.605937948,1,0.212964024,0.024247852,0.155111809,0
P46776,RPL27A,Homo sapiens (Human),0.129877094,0.357001845,0.16018215,1,0.648144854,0
P46777,RPL5,Homo sapiens (Human),0.975824055,1,0.605655927,0.28767259,0.365026744,0
P46778,RPL21,Homo sapiens (Human),0.074386399,0.545106916,0,0.247071496,1,0.387019536
P46779,RPL28,Homo sapiens (Human),0.413917937,0.393166628,0,0.369919561,1,0.619246938
P46781,RPS9,Homo sapiens (Human),0,0.159966277,0.023329809,0.283631675,1,0.523158346
P46782,RPS5,Homo sapiens (Human),0.146246985,1,0.049627764,0.173896171,0.92157893,0
P46783,RPS10,Homo sapiens (Human),0.710636987,1,0.377825066,0.99647082,0.751979272,0
P46939,UTRN,Homo sapiens (Human),1,0.762427991,0.538975852,0.209140698,0.079388152,0
P46940,IQGAP1,Homo sapiens (Human),1,0.712455088,0.345386761,0.168125164,0.050033951,0
P46977,STT3A,Homo sapiens (Human),0.043877097,0.782209255,0.618340407,0.576910099,1,0
P47755,CAPZA2,Homo sapiens (Human),1,0.925093131,0.450257715,0.465543102,0.375582992,0
P47756,CAPZB,Homo sapiens (Human),1,0.870932846,0.372559238,0.238920845,0.194843718,0
P47897,QARS,Homo sapiens (Human),0,0.136736097,0.036143512,0.484352178,1,0.519371859
P47985,UQCRFS1,Homo sapiens (Human),0,0.038234357,0.369324871,1,0.629831307,0.275808813
P48047,ATP5O,Homo sapiens (Human),0,0.068974576,0.346115277,1,0.713815476,0.302850041
P48059,LIMS1,Homo sapiens (Human),1,0.778600096,0.268477261,0.475344747,0.150269658,0
P48426,PIP4K2A,Homo sapiens (Human),1,0.629386467,0.261607046,0.101863312,0.130686325,0
P48449,LSS,Homo sapiens (Human),0.428489565,1,0.649570572,0.649940563,0.442229456,0
P48509,CD151,Homo sapiens (Human),1,0.877726336,0.55150498,0.363616313,0.206446627,0
P48556,PSMD8,Homo sapiens (Human),0,0.426734878,0.552291968,0.48293291,1,0.149683565
P48643,CCT5,Homo sapiens (Human),0.750492998,1,0.124263603,0.042451486,0.669532879,0
P48651,PTDSS1,Homo sapiens (Human),0.907983316,1,0.430393656,0.414786517,0.366525944,0
P48681,NES,Homo sapiens (Human),0,0.056759311,0.100935294,0.363532056,1,0.729355789
P48723,HSPA13,Homo sapiens (Human),0.324403588,1,0.550976584,0.440083064,0.523263197,0
P48735,IDH2,Homo sapiens (Human),0,0.047704366,0.339807971,1,0.635840404,0.285640602
P48960,CD97,Homo sapiens (Human),0.936910215,1,0.583776524,0.259209802,0.093777271,0
P49189,ALDH9A1,Homo sapiens (Human),0,0.063278827,0.366877648,1,0.648542142,0.289024346
P49207,RPL34,Homo sapiens (Human),0.122450725,1,0.965379692,0.174063755,0.25352074,0
P49257,LMAN1,Homo sapiens (Human),0.083451979,0.861782544,0.398430052,0.598041705,1,0
P49327,FASN,Homo sapiens (Human),0.470125902,0.232865018,0,0.460629503,1,0.468167769
P49368,CCT3,Homo sapiens (Human),0.896418164,1,0.114178895,0.187853649,0.646698368,0
P49406,MRPL19,Homo sapiens (Human),0,0.043702729,0.39862463,1,0.442823332,0.208044334
P49411,TUFM,Homo sapiens (Human),0,0.056369919,0.379338191,1,0.471922331,0.188514841
P49419,ALDH7A1,Homo sapiens (Human),0,0.064422883,0.409394647,1,0.688219713,0.296716909
P49590,HARS2,Homo sapiens (Human),0,0.059101732,0.418862587,1,0.683498608,0.319633234
P49748,ACADVL,Homo sapiens (Human),0,0.052847311,0.388187688,1,0.597859323,0.26864422
P49755,TMED10,Homo sapiens (Human),0.211232833,1,0.463752063,0.516095537,0.74446791,0
P49757,NUMB,Homo sapiens (Human),1,0.801168478,0.229231505,0.073036306,0.100069054,0
P49768,PSEN1,Homo sapiens (Human),0.724585007,1,0.622095341,0.258988228,0.175224824,0
P49773,HINT1,Homo sapiens (Human),0.877999442,1,0.195242746,0.16804617,0.516466963,0
P49821,NDUFV1,Homo sapiens (Human),0,0.061661848,0.409103915,1,0.648407584,0.259413574
P50148,GNAQ,Homo sapiens (Human),1,0.819424006,0.533619266,0.190767697,0.06565898,0
P50213,IDH3A,Homo sapiens (Human),0,0.055569954,0.395971725,1,0.517323906,0.208737681
P50281,MMP14,Homo sapiens (Human),0.806746878,1,0.606526647,0.268663835,0.158451498,0
P50336,PPOX,Homo sapiens (Human),0,0.063315758,0.298257261,1,0.43897039,0.168075376
P50395,GDI2,Homo sapiens (Human),0.852077581,1,0.325747954,0.205909516,0.094625836,0
P50402,EMD,Homo sapiens (Human),0.492700577,0.588326103,0.077017001,0.208309088,1,0
P50416,CPT1A,Homo sapiens (Human),0,0.235333472,0.437159323,1,0.420532765,0.053430888
P50454,SERPINH1,Homo sapiens (Human),0.207088993,1,0.798021553,0.636987026,0.694068884,0
P50479,PDLIM4,Homo sapiens (Human),0.200307634,0.362384699,0,0.000791908,1,0.222802496
P50502,ST13,Homo sapiens (Human),1,0.715632706,0.226406946,0.121789308,0.131757096,0
P50552,VASP,Homo sapiens (Human),1,0.948532026,0.339377137,0.220238743,0.236348561,0
P50570,DNM2,Homo sapiens (Human),0.609714826,0.268494623,0.000674148,0,1,0.335720447
P50895,BCAM,Homo sapiens (Human),1,0.932237101,0.497565636,0.26844892,0.132621871,0
P50897,PPT1,Homo sapiens (Human),0.037233553,0.413789695,1,0.430250079,0.131342635,0
P50914,RPL14,Homo sapiens (Human),0,0.734293789,0.76052226,0.501433318,1,0.302846547
P50990,CCT8,Homo sapiens (Human),0.991677645,1,0.31549251,0.2496565,0.269647908,0
P50991,CCT4,Homo sapiens (Human),1,0.904460143,0.21539954,0.191385893,0.260648747,0
P50995,ANXA11,Homo sapiens (Human),0.004575215,0.029205536,0,0.188653703,1,0.334618545
P51114,FXR1,Homo sapiens (Human),0,0.382452207,0.343145149,0.42158434,1,0.643922979
P51148,RAB5C,Homo sapiens (Human),0.595240094,1,0.459216096,0.579510601,0.781629292,0
P51149,RAB7A,Homo sapiens (Human),0.651056518,1,0.464843204,0.255617243,0.276925107,0
P51151,RAB9A,Homo sapiens (Human),0.586009653,1,0.605803692,0.426905161,0.332701779,0
P51153,RAB13,Homo sapiens (Human),1,0.975512027,0.379663137,0.229061154,0.20465544,0
P51398,DAP3,Homo sapiens (Human),0,0.06408449,0.418145192,1,0.457184266,0.184582437
P51553,IDH3G,Homo sapiens (Human),0,0.037956081,0.342292975,1,0.497198828,0.234390687
P51571,SSR4,Homo sapiens (Human),0.067473791,0.643431223,0.522708762,0.573414587,1,0
P51572,BCAP31,Homo sapiens (Human),0.449655389,1,0.447276316,0.189333426,0.078214231,0
P51636,CAV2,Homo sapiens (Human),0.796734487,1,0.612923781,0.295703932,0.117749116,0
P51648,ALDH3A2,Homo sapiens (Human),0.408343297,1,0.625479108,0.448675039,0.243705141,0
P51659,HSD17B4,Homo sapiens (Human),0,0.264445181,0.836132921,1,0.86645711,0.13689459
P51687,SUOX,Homo sapiens (Human),0,0.064518001,0.436107451,1,0.218620626,0.021835231
P51688,SGSH,Homo sapiens (Human),0.296613626,0.712330354,1,0.597745841,0.203430974,0
P51798,CLCN7,Homo sapiens (Human),0.804614195,1,0.855623666,0.339642256,0.113564674,0
P51911,CNN1,Homo sapiens (Human),1,0.715731776,0.197515405,0.049199635,0.408126706,0
P51970,NDUFA8,Homo sapiens (Human),0,0.116780074,0.465986126,1,0.484247975,0.114006422
P51991,HNRNPA3,Homo sapiens (Human),0,0.311466471,0.475799741,0.533057392,1,0.682387011
P52209,PGD,Homo sapiens (Human),0.815335834,1,0,0.180626855,0.789749329,0.02589082
P52272,HNRNPM,Homo sapiens (Human),0,0.09514673,0.122783774,0.331814455,1,0.786756217
P52434,POLR2H,Homo sapiens (Human),0,0.177654487,0.089988164,0.235101713,1,0.711794982
P52565,ARHGDIA,Homo sapiens (Human),1,0.901228255,0.284410388,0.224711857,0.113190726,0
P52597,HNRNPF,Homo sapiens (Human),0,0.454294775,0.297491615,0.560601249,1,0.748621713
P52758,HRSP12,Homo sapiens (Human),0,0.052052516,0.382508419,1,0.574322959,0.159107161
P52815,MRPL12,Homo sapiens (Human),0,0.053875878,0.43732001,1,0.481721991,0.166613144
P52907,CAPZA1,Homo sapiens (Human),1,0.849753327,0.352420008,0.234190558,0.142433974,0
P52926,HMGA2,Homo sapiens (Human),0,0.745618654,0.767655429,0.794138466,1,0.099217184
P52943,CRIP2,Homo sapiens (Human),1,0.766888508,0.220474204,0.067538218,0.019642626,0
P53007,SLC25A1,Homo sapiens (Human),0,0.075007257,0.414995965,1,0.827601069,0.320431031
P53396,ACLY,Homo sapiens (Human),0.439646481,0.20919753,0,0.174913367,1,0.156397045
P53597,SUCLG1,Homo sapiens (Human),0,0.042879278,0.405653389,1,0.613886429,0.232785611
P53618,COPB1,Homo sapiens (Human),0.105168921,0,0.0151427,0.370463267,1,0.400385602
P53621,COPA,Homo sapiens (Human),0.346205475,0.261417708,0,0.480260857,1,0.244484663
P53634,CTSC,Homo sapiens (Human),0.231482647,0.631775402,1,0.482866297,0.153899492,0
P53680,AP2S1,Homo sapiens (Human),0.890239382,0.726454268,1,0.64124763,0.210161362,0
P53701,HCCS,Homo sapiens (Human),0,0.136054259,0.47405188,1,0.339394938,0.095473645
P53801,PTTG1IP,Homo sapiens (Human),0.225521205,1,0.808827084,0.354339761,0.09104712,0
P53985,SLC16A1,Homo sapiens (Human),0.951855839,1,0.738851309,0.325329354,0.197220917,0
P53990,IST1,Homo sapiens (Human),0.450404382,1,0.559357878,0.217131603,0.091841778,0
P54289,CACNA2D1,Homo sapiens (Human),1,0.806724988,0.460981468,0.268472569,0.165516026,0
P54577,YARS,Homo sapiens (Human),0.071872909,0.235317205,0,0.231079494,1,0.531764281
P54578,USP14,Homo sapiens (Human),1,0.96659144,0,0.385333967,0.683753377,0.15198299
P54707,ATP12A,Homo sapiens (Human),1,0.7276913,0.47123796,0.223450035,0.075230658,0
P54709,ATP1B3,Homo sapiens (Human),0.835851449,1,0.624128499,0.274584975,0.140303327,0
P54819,AK2,Homo sapiens (Human),0,0.047108771,0.380063872,1,0.215009763,0.062017763
P54886,ALDH18A1,Homo sapiens (Human),0,0.073358332,0.416541082,1,0.635731752,0.270978726
P54920,NAPA,Homo sapiens (Human),0.679357311,1,0.315171612,0.107310729,0.055740268,0
P55072,VCP,Homo sapiens (Human),0.66799129,1,0.382826665,0.207257978,0.138439841,0
P55084,HADHB,Homo sapiens (Human),0,0.055994653,0.392567324,1,0.634569051,0.24980644
P55145,MANF,Homo sapiens (Human),0.247538851,1,0.620519695,0.228399171,0.091786916,0
P55209,NAP1L1,Homo sapiens (Human),0.818576865,1,0.287933945,0.305825132,0.777311493,0
P55268,LAMB2,Homo sapiens (Human),0.168245929,1,0.770192838,0.670077876,0.62221272,0
P55290,CDH13,Homo sapiens (Human),0.864779756,1,0.401384048,0.300176247,0.287759164,0
P55786,NPEPPS,Homo sapiens (Human),0.19752715,0.2657265,0.31913469,1,0.512251623,0
P55809,OXCT1,Homo sapiens (Human),0,0.053379079,0.38884692,1,0.555975038,0.218705628
P55884,EIF3B,Homo sapiens (Human),0.194696153,0.227476821,0.011029585,0.371489212,1,0
P56181-2,#N/A,#N/A,0,0.068242229,0.473156833,1,0.517923048,0.201924128
P56199,ITGA1,Homo sapiens (Human),1,0.655969939,0.459787695,0.334371582,0.170951013,0
P56381,ATP5E,Homo sapiens (Human),0,0.059772342,0.346767756,1,0.518112946,0.220859405
P56385,ATP5I,Homo sapiens (Human),0,0.079475909,0.435995283,1,0.496065298,0.214409605
P56556,NDUFA6,Homo sapiens (Human),0,0.05043795,0.384854849,1,0.584163405,0.19170837
P56589,PEX3,Homo sapiens (Human),0,0.307918381,0.82542021,1,0.614942714,0.068358228
P57105,SYNJ2BP,Homo sapiens (Human),0,0.097928606,0.443271078,1,0.332887528,0.106720817
P57737,CORO7,Homo sapiens (Human),0,0.079517323,0.424939361,1,0.493583313,0.172038357
P58557,YBEY,Homo sapiens (Human),0,0.053599792,0.349929615,1,0.405110808,0.158485754
P59768,GNG2,Homo sapiens (Human),1,0.766899561,0.475778663,0.188426483,0.106064558,0
P59998,ARPC4,Homo sapiens (Human),1,0.519605199,0.197299947,0.211870827,0.154532784,0
P60033,CD81,Homo sapiens (Human),0.808843615,1,0.704783689,0.296723426,0.182567952,0
P60174,TPI1,Homo sapiens (Human),0.904154449,1,0.341341239,0.224065329,0.160833438,0
P60468,SEC61B,Homo sapiens (Human),0.114259644,1,0.588171016,0.314253428,0.734577305,0
P60604,UBE2G2,Homo sapiens (Human),0.452797101,1,0.527968891,0.285471641,0.183024087,0
P60660,MYL6,Homo sapiens (Human),0.434696891,0.467298026,1,0.376785156,0.1004813,0
P60842,EIF4A1,Homo sapiens (Human),0.077746656,0,0.090272506,0.383308734,0.999083794,1
P60866,RPS20,Homo sapiens (Human),0.289780008,0.348534022,0,0.150206869,1,0.524279877
P60903,S100A10,Homo sapiens (Human),1,0.859971168,0.258066649,0.110562364,0.027112005,0
P60953,CDC42,Homo sapiens (Human),0.879669416,1,0.469817042,0.205981971,0.12595926,0
P60981,DSTN,Homo sapiens (Human),0.254129792,1,0.299206531,0.134365586,0.790014773,0
